,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?,DEBUG_LOG
10,2022.3.3(5).10,2022.3.3(5),34,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,โครงสร้างพื้นฐานด้านวิทยาศาสตร์ เทคโนโลยีและนวัตกรรม,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,,,,,ค่าใช้จ่ายดำเนินงาน,2022,"165,841,500",False,
11,2022.3.3(5).11,2022.3.3(5),34,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,โครงสร้างพื้นฐานด้านวิทยาศาสตร์ เทคโนโลยีและนวัตกรรม,,งบเงินอุดหนุน,เงินอุดหนุนเฉพาะกิจ,ค่าครุภัณฑ์,,,,ระบบครุภัณฑ์ธนาคารทรัพยากรชีวภาพแห่งชาติเพื่ออนุรักษ์ วิจัย และใช้ประโยชน์ ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 ระบบ,2022,"9,122,400",False,
12,2022.3.3(5).12,2022.3.3(5),34,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,โครงสร้างพื้นฐานด้านวิทยาศาสตร์ เทคโนโลยีและนวัตกรรม,,งบเงินอุดหนุน,เงินอุดหนุนเฉพาะกิจ,ค่าครุภัณฑ์,,,,ระบบครุภัณฑ์ศูนย์โอมิกส์แห่งชาติ ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 ระบบ,2022,"6,088,000",False,
13,2022.3.3(5).13,2022.3.3(5),34,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,โครงสร้างพื้นฐานด้านวิทยาศาสตร์ เทคโนโลยีและนวัตกรรม,,งบเงินอุดหนุน,เงินอุดหนุนเฉพาะกิจ,ค่าครุภัณฑ์,,,,ระบบครุภัณฑ์ศูนย์ทรัพยาการคอมพิวเตอร์เพื่อการคำนวณขั้นสูง ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 ระบบ,2022,"14,472,000",False,
14,2022.3.3(5).14,2022.3.3(5),34,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,โครงสร้างพื้นฐานด้านวิทยาศาสตร์ เทคโนโลยีและนวัตกรรม,,งบเงินอุดหนุน,เงินอุดหนุนเฉพาะกิจ,ค่าครุภัณฑ์,,,,ระบบครุภัณฑ์สถาบันเทคโนโลยีและสารสนเทศเพื่อการพัฒนาที่ยั่งยืน ส่ย 4 ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 ระบบ,2022,"3,786,000",False,
15,2022.3.3(5).15,2022.3.3(5),34,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,โครงสร้างพื้นฐานด้านวิทยาศาสตร์ เทคโนโลยีและนวัตกรรม,,งบเงินอุดหนุน,เงินอุดหนุนเฉพาะกิจ,ค่าครุภัณฑ์,,,,ระบบครุภัณฑ์ศูนย์เทคโนโลยีไมโครอิเล็กทรอนิกส์ ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 ระบบ,2022,"14,500,000",False,
16,2022.3.3(5).16,2022.3.3(5),34,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,โครงสร้างพื้นฐานด้านวิทยาศาสตร์ เทคโนโลยีและนวัตกรรม,,งบเงินอุดหนุน,เงินอุดหนุนเฉพาะกิจ,ค่าครุภัณฑ์,,,,ระบบครุภัณฑ์ด้านวิศวกรรม งานคิดค้นและประดิษฐ์ชิ้นงานต้นแบบ เพื่อการทดลอง ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 ระบบ,2022,"200,039,000",False,
17,2022.3.3(5).17,2022.3.3(5),34,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,โครงสร้างพื้นฐานด้านวิทยาศาสตร์ เทคโนโลยีและนวัตกรรม,,งบเงินอุดหนุน,เงินอุดหนุนเฉพาะกิจ,ค่าครุภัณฑ์,,,,ระบบครุภัณฑ์หน่วยทดสอบคุณประโยชน์และความปลอดภัยของ ผลิตภัณฑ์ทางการเกษตร สำหรับอุตสาหกรรมอาหารและสมุนไพรไทย ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 ระบบ,2022,"14,829,000",False,
18,2022.3.3(5).18,2022.3.3(5),34,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,โครงสร้างพื้นฐานด้านวิทยาศาสตร์ เทคโนโลยีและนวัตกรรม,,งบเงินอุดหนุน,เงินอุดหนุนเฉพาะกิจ,ค่าครุภัณฑ์,,,,ระบบครุภัณฑ์วิเคราะห์ทดสอบกัญชง กัญชา สารสกัดสำคัญจากกัญชง และกัญชาเพื่อใช้ในการรักษาทางการแพทย์ ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 ระบบ,2022,"95,560,000",False,
19,2022.3.3(5).19,2022.3.3(5),34,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,โครงสร้างพื้นฐานด้านวิทยาศาสตร์ เทคโนโลยีและนวัตกรรม,,งบเงินอุดหนุน,เงินอุดหนุนเฉพาะกิจ,ค่าครุภัณฑ์,,,,ระบบครุภัณฑ์ศูนย์พันธุวิศวกรรมและเทคโนโลยีชีวภาพแห่งชาติ 6 บ ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 ระบบ,2022,"58,161,700",False,
20,2022.3.3(5).20,2022.3.3(5),34,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,โครงสร้างพื้นฐานด้านวิทยาศาสตร์ เทคโนโลยีและนวัตกรรม,,งบเงินอุดหนุน,เงินอุดหนุนเฉพาะกิจ,ค่าครุภัณฑ์,,,,ระบบครุภัณฑ์ศูนย์เทคโนโลยีโลหะและวัสดุแห่งชาติ ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 ระบบ,2022,"76,014,000",False,
21,2022.3.3(5).21,2022.3.3(5),34,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,โครงสร้างพื้นฐานด้านวิทยาศาสตร์ เทคโนโลยีและนวัตกรรม,,งบเงินอุดหนุน,เงินอุดหนุนเฉพาะกิจ,ค่าครุภัณฑ์,,,,ระบบครุภัณฑ์ศูนย์เทคโนโลยีอิเล็กทรอนิกส์และคอมพิวเตอร์แห่งชาติ ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 ระบบ,2022,"38,701,000",False,
22,2022.3.3(5).22,2022.3.3(5),35,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,โครงสร้างพื้นฐานด้านวิทยาศาสตร์ เทคโนโลยีและนวัตกรรม,,งบเงินอุดหนุน,เงินอุดหนุนเฉพาะกิจ,ค่าครุภัณฑ์,,,,ระบบครุภัณฑ์ศูนย์นาโนเทคโนโลยีแห่งชาติ ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 ระบบ,2022,"57,746,300",False,
23,2022.3.3(5).23,2022.3.3(5),35,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,โครงสร้างพื้นฐานด้านวิทยาศาสตร์ เทคโนโลยีและนวัตกรรม,,งบเงินอุดหนุน,เงินอุดหนุนเฉพาะกิจ,ค่าครุภัณฑ์,,,,ระบบครุภัณฑ์ศูนย์เทคโนโลยีพลังงานแห่งชาติ ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 ระบบ,2022,"29,377,000",False,
24,2022.3.3(5).24,2022.3.3(5),35,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,โครงสร้างพื้นฐานด้านวิทยาศาสตร์ เทคโนโลยีและนวัตกรรม,,งบเงินอุดหนุน,เงินอุดหนุนเฉพาะกิจ,ค่าที่ดิน/สิ่งก่อสร้าง,,,,ค่าปรับปรุงพื้นที่ห้องปฏิบัติการทดสอบคุณประโยชน์และความปลอดภัย ของผลิตภัณฑ์ทางการเกษตรสำหรับอุตสาหกรรมอาหารและสมุนไพรไทย ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 แห่ง,2022,"21,776,000",False,
25,2022.3.3(5).25,2022.3.3(5),37,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมการถ่ายทอดเทคโนโลยี,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,,,,,ค่าใช้จ่ายดำเนินงาน,2022,"19,000,000",False,
26,2022.3.3(5).26,2022.3.3(5),37,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมการถ่ายทอดเทคโนโลยี,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,,,,,ค่าใช้จ่ายในการพัฒนาต้นแบบนวัตกรรมตามความต้องการของภาครัฐ 5 ต้นแบบ,2022,"40,000,000",False,
27,2022.3.3(5).27,2022.3.3(5),37,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมการถ่ายทอดเทคโนโลยี,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,,,,,ค่าใช้จ่ายในการลงทุนในธุรกิจเทคโนโลยี ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 5 บริษัท,2022,"144,000,000",False,
28,2022.3.3(5).28,2022.3.3(5),39,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,การขับเคลื่อนประเทศไทยด้วยโมเดลเศรษฐกิจ BCG,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,,,,,ค่าใช้จ่ายในการยกระดับรายได้และความเป็นอยู่ของเกษตรกร ผู้ปลูกข้าวเหนียวด้วยเกษตรสมัยใหม่บนเส้นทางสายวัฒนธรรมลุ่มน้ำโขง ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 งาน,2022,"65,600,000",False,
29,2022.3.3(5).29,2022.3.3(5),39,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,การขับเคลื่อนประเทศไทยด้วยโมเดลเศรษฐกิจ BCG,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,,,,,ค่าใช้จ่ายในการยกระดับอาสาสมัครเกษตรหมู่บ้านและ Young smart famers ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 งาน,2022,"11,873,300",False,
30,2022.3.3(5).30,2022.3.3(5),39,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,การขับเคลื่อนประเทศไทยด้วยโมเดลเศรษฐกิจ BCG,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,,,,,ค่าใช้จ่ายในการส่งเสริมเศรษฐกิจฐานรากจากความหลากหลายทางชีวภาพ ๆ บ สู่ความมั่งคั่ง มันคง และยังยืน ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 งาน,2022,"64,000,000",False,
31,2022.3.3(5).31,2022.3.3(5),39,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,การขับเคลื่อนประเทศไทยด้วยโมเดลเศรษฐกิจ BCG,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,,,,,ค่าใช้จ่ายในการยกระดับอุตสาหกรรมเครื่องมือแพทย์ไทย ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 งาน,2022,"70,000,000",False,
32,2022.3.3(5).32,2022.3.3(5),39,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,การขับเคลื่อนประเทศไทยด้วยโมเดลเศรษฐกิจ BCG,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,,,,,ค่าใช้จ่ายในการดำเนินกิจกรรม Smart Micro Grid ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 งาน,2022,"65,000,000",False,
33,2022.3.3(5).33,2022.3.3(5),39,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,การขับเคลื่อนประเทศไทยด้วยโมเดลเศรษฐกิจ BCG,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,,,,,ค่าใช้จ่ายในการสร้างแพลตฟอร์มการผลิตอาหารฟังก์ชันและ Functional ingredients ในระดับอุตสาหกรรม ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 งาน,2022,"62,400,000",False,
34,2022.3.3(5).34,2022.3.3(5),39,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,การขับเคลื่อนประเทศไทยด้วยโมเดลเศรษฐกิจ BCG,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,,,,,ค่าใช้จ่ายในการผลิตยาต้านไวรัส ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 งาน,2022,"72,000,000",False,
35,2022.3.3(5).35,2022.3.3(5),39,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,False,แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,การขับเคลื่อนประเทศไทยด้วยโมเดลเศรษฐกิจ BCG,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,,,,,ค่าใช้จ่ายในการขยายผลโครงการ Green Industry (GI) เพื่อยกระดับ ผู้ประกอบการกลุ่มอุตสาหกรรมอาหารและอุตสาหการรมที่เกี่ยวข้อง ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 งาน,2022,"16,000,000",False,
36,2022.3.3(5).36,2022.3.3(5),41,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,True,แผนงานบูรณาการพัฒนาอุตสาหกรรมและบริการแห่งอนาคต,,โครงการเมืองนวัตกรรมอาหาร (Food Innopolis) และการพัฒนานักรบอุตสาหกรรมอาหารพันธุ์ใหม่ (Food Warrior),งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,,,,,ค่าใช้จ่ายดำเนินงาน,2022,"55,669,000",False,
37,2022.3.3(5).37,2022.3.3(5),43,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,True,แผนงานบูรณาการพัฒนาอุตสาหกรรมและบริการแห่งอนาคต,,โครงการพัฒนาโครงสร้างพื้นฐานด้านคุณภาพ และการตรวจสอบทางการแพทย์,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,,,,,ค่าใช้จ่ายดำเนินงาน ๆ ข,2022,"6,000,000",False,
38,2022.3.3(5).38,2022.3.3(5),43,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,True,แผนงานบูรณาการพัฒนาอุตสาหกรรมและบริการแห่งอนาคต,,โครงการพัฒนาโครงสร้างพื้นฐานด้านคุณภาพ และการตรวจสอบทางการแพทย์,งบเงินอุดหนุน,เงินอุดหนุนเฉพาะกิจ,ค่าครุภัณฑ์,,,,ระบบครุภัณฑ์ห้องปฏิบัติการให้คำปรึกษาด้านการพัฒนาและทดสอบ ผลิตภัณฑ์อุปกรณ์วัดและประมวลผลด้านสุขภาพแบบสวมใส่ แบบ one-stop-service ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 ระบบ,2022,"28,500,000",False,
39,2022.3.3(5).39,2022.3.3(5),43,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (5),สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,True,แผนงานบูรณาการพัฒนาอุตสาหกรรมและบริการแห่งอนาคต,,โครงการพัฒนาโครงสร้างพื้นฐานด้านคุณภาพ และการตรวจสอบทางการแพทย์,งบเงินอุดหนุน,เงินอุดหนุนเฉพาะกิจ,ค่าครุภัณฑ์,,,,ระบบครุภัณฑ์ทดสอบประสิทธิภาพและความปลอดภัย ของเครื่องมือแพทย์ด้วยระบบคุณภาพ OECD GLP ตำบลคลองหนึ่ง อำเภอคลองหลวง จังหวัดปทุมธานี 1 ระบบ,2022,"24,700,000",False,
