,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?,DEBUG_LOG
24,2022.3.3(1).24,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าอาหารทำการนอกเวลา,2022,"794,600",False,
25,2022.3.3(1).25,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าตอบแทนผู้ปฏิบัติงานให้ราชการ,2022,"45,900",False,
26,2022.3.3(1).26,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเบี้ยประชุมกรรมการ,2022,"441,200",False,
27,2022.3.3(1).27,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่ารักษาพยาบาลในต่างประเทศ,2022,"844,000",False,
28,2022.3.3(1).28,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าวิทยากรและล่าม,2022,"134,000",False,
29,2022.3.3(1).29,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าตอบแทนเหมาจ่ายแทนการจัดหารถประจำตำแหน่ง,2022,"2,323,200",False,
30,2022.3.3(1).30,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเบี้ยเลี้ยง ค่าเช่าที่พักและค่าพาหนะ,2022,"1,544,800",False,
31,2022.3.3(1).31,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าซ่อมแซมยานพาหนะและขนส่ง,2022,"414,000",False,
32,2022.3.3(1).32,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าซ่อมแซมครุภัณฑ์,2022,"530,800",False,
33,2022.3.3(1).33,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าจ้างเหมาบริการ,2022,"10,335,500",False,
34,2022.3.3(1).34,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่ารับรองและพิธีการ,2022,"18,000",False,
35,2022.3.3(1).35,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าภาษีและค่าธรรมเนียม,2022,"47,200",False,
36,2022.3.3(1).36,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,การตรวจราชการแบบบูรณาการเพื่อมุ่งผลสัมฤทธิ์ตามนโยบาย ของรัฐบาล,2022,"256,500",False,
37,2022.3.3(1).37,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าใช้จ่ายเพื่อพัฒนาระบบบริหารราชการภายใต้การบริหารจัดการ บ้านเมืองที่ดี,2022,"1,986,400",False,
38,2022.3.3(1).38,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าใช้จ่ายเพื่อจัดทำแผนและติดตามประเมินผลการปฏิบัติราชการ,2022,"1,307,500",False,
39,2022.3.3(1).39,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าใช้จ่ายในการสัมมนาและฝึกอบรม,2022,"59,200",False,
40,2022.3.3(1).40,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเบี้ยประกันภัยในต่างประเทศ,2022,"198,000",False,
41,2022.3.3(1).41,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าขนย้าย (กลับ),2022,"475,200",False,
42,2022.3.3(1).42,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าขนย้าย (เพื่อไปประจำการ),2022,"792,000",False,
43,2022.3.3(1).43,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุสำนักงาน,2022,"1,052,900",False,
44,2022.3.3(1).44,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุเชื่อเพลิงและหล่อลื่น,2022,"225,000",False,
45,2022.3.3(1).45,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุก่อสร้าง,2022,"43,200",False,
46,2022.3.3(1).46,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุงานบ้านงานครัว,2022,"70,000",False,
47,2022.3.3(1).47,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุไฟฟ้าและวิทยุ,2022,"103,500",False,
48,2022.3.3(1).48,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุหนังสือ วารสาร และตำรา,2022,"100,800",False,
49,2022.3.3(1).49,2022.3.3(1),49,กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (1),สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ข้อเสนอแนะด้านนโยบายและแผน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุยานพาหนะและขนส่ง,2022,"54,700",False,
