,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?,DEBUG_LOG
15,2022.3.12.15,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเบียเลี้ยง ค่าเช่าที่พักและค่าพาหนะ,2022,"6,525,400",False,
16,2022.3.12.16,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าซ่อมแซมยานพาหนะและขนส่ง,2022,"1,185,200",False,
17,2022.3.12.17,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าซ่อมแซมครุภัณฑ์,2022,"5,826,000",False,
18,2022.3.12.18,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าซ่อมแซมสิ่งก่อสร้าง,2022,"445,000",False,
19,2022.3.12.19,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่าทรัพย์สิน,2022,"564,200",False,
20,2022.3.12.20,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าจ้างเหมาบริการ,2022,"32,837,700",False,
21,2022.3.12.21,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่ารับรองและพิธีการ,2022,"541,400",False,
22,2022.3.12.22,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าภาษีและค่าธรรมเนียม,2022,"127,200",False,
23,2022.3.12.23,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเบี้ยประกัน,2022,"153,600",False,
24,2022.3.12.24,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าจ้างเหมาบุคลากรช่วยปฏิบัติงาน,2022,"10,562,400",False,
25,2022.3.12.25,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุสำนักงาน,2022,"5,126,100",False,
26,2022.3.12.26,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุเชื้อเพลิงและหล่อลื่น,2022,"3,761,400",False,
27,2022.3.12.27,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุงานบ้านงานครัว,2022,"333,000",False,
28,2022.3.12.28,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุไฟฟ้าและวิทยุ,2022,"180,700",False,
29,2022.3.12.29,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุโฆษณาและเผยแพร่,2022,"5,000",False,
30,2022.3.12.30,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุหนังสือ วารสาร และตำรา,2022,"45,000",False,
31,2022.3.12.31,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุคอมพิวเตอร์,2022,"1,323,700",False,
32,2022.3.12.32,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถประจำตำแหน่ง 1 คัน,2018,"726,750.0",True,
33,2022.3.12.33,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถประจำตำแหน่ง 1 คัน,2019,"726,750.0",True,
34,2022.3.12.34,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถประจำตำแหน่ง 1 คัน,2020,"918,000.0",True,
35,2022.3.12.35,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถประจำตำแหน่ง 1 คัน,2021,"918,000.0",True,
36,2022.3.12.36,2022.3.12,17,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถประจำตำแหน่ง 1 คัน,2022,"918,000.0",True,
37,2022.3.12.37,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทุก ขนาด 1 ตัน พร้อมพนักงานขับรถ 2 คัน,2019,"579,900.0",True,
38,2022.3.12.38,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทุก ขนาด 1 ตัน พร้อมพนักงานขับรถ 2 คัน,2020,"579,900.0",True,
39,2022.3.12.39,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทุก ขนาด 1 ตัน พร้อมพนักงานขับรถ 2 คัน,2021,"579,900.0",True,
40,2022.3.12.40,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทุก ขนาด 1 ตัน พร้อมพนักงานขับรถ 2 คัน,2022,"579,900.0",True,
41,2022.3.12.41,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทุก ขนาด 1 ตัน พร้อมพนักงานขับรถ 2 คัน,2023,"579,900.0",True,
42,2022.3.12.42,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสาร ขนาด 12 ที่นั่ง พร้อมพนักงานขับรถ 30 คัน,2019,"11,970,000.0",True,
43,2022.3.12.43,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสาร ขนาด 12 ที่นั่ง พร้อมพนักงานขับรถ 30 คัน,2020,"11,970,000.0",True,
44,2022.3.12.44,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสาร ขนาด 12 ที่นั่ง พร้อมพนักงานขับรถ 30 คัน,2021,"11,970,000.0",True,
45,2022.3.12.45,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสาร ขนาด 12 ที่นั่ง พร้อมพนักงานขับรถ 30 คัน,2022,"11,970,000.0",True,
46,2022.3.12.46,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสาร ขนาด 12 ที่นั่ง พร้อมพนักงานขับรถ 30 คัน,2023,"11,970,000.0",True,
47,2022.3.12.47,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสาร ขนาด 12 ที่นั่ง พร้อมพนักงานขับรถ 1 คัน,2020,"199,500.0",True,
48,2022.3.12.48,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสาร ขนาด 12 ที่นั่ง พร้อมพนักงานขับรถ 1 คัน,2021,"399,000.0",True,
49,2022.3.12.49,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสาร ขนาด 12 ที่นั่ง พร้อมพนักงานขับรถ 1 คัน,2022,"399,000.0",True,
50,2022.3.12.50,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสาร ขนาด 12 ที่นั่ง พร้อมพนักงานขับรถ 1 คัน,2023,"399,000.0",True,
51,2022.3.12.51,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสาร ขนาด 12 ที่นั่ง พร้อมพนักงานขับรถ 1 คัน,2024,"399,000.0",True,
52,2022.3.12.52,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสาร ขนาด 12 ที่นั่ง พร้อมพนักงานขับรถ 1 คัน,2025,"199,500.0",True,
53,2022.3.12.53,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทุก ขนาด 1 ตัน 27 คัน,2020,"2,537,000.0",True,
54,2022.3.12.54,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทุก ขนาด 1 ตัน 27 คัน,2021,"5,073,900.0",True,
55,2022.3.12.55,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทุก ขนาด 1 ตัน 27 คัน,2022,"5,073,900.0",True,
56,2022.3.12.56,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทุก ขนาด 1 ตัน 27 คัน,2023,"5,073,900.0",True,
57,2022.3.12.57,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทุก ขนาด 1 ตัน 27 คัน,2024,"5,073,900.0",True,
58,2022.3.12.58,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทุก ขนาด 1 ตัน 27 คัน,2025,"2,537,000.0",True,
59,2022.3.12.59,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทุก ขนาด 1 ตัน พร้อมพนักงานขับรถ 48 คัน,2020,"6,958,100.0",True,
60,2022.3.12.60,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทุก ขนาด 1 ตัน พร้อมพนักงานขับรถ 48 คัน,2021,"13,916,200.0",True,
61,2022.3.12.61,2022.3.12,18,กระทรวงอุตสาหกรรม,สำนักงานปลัดกระทรวงอุตสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,ส่งเสริมและพัฒนาอุตสาหกรรมอย่างยั่งยืน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทุก ขนาด 1 ตัน พร้อมพนักงานขับรถ 48 คัน,2022,"13,916,200.0",True,
