,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?,DEBUG_LOG
0,2022.3.9.0,2022.3.9,16,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,เงินเดือนและค่าจ้างประจำ,,,,,เงินเดือน,2022,"168,777,300",False,
1,2022.3.9.1,2022.3.9,16,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,เงินเดือนและค่าจ้างประจำ,,,,,ค่าจ้างประจำ,2022,"3,389,400",False,
2,2022.3.9.2,2022.3.9,16,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,,,,,,ค่าตอบแทนพนักงานราชการ,2022,"53,505,300",False,
3,2022.3.9.3,2022.3.9,16,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่าบ้าน,2022,"5,880,000",False,
4,2022.3.9.4,2022.3.9,16,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าตอบแทนพิเศษเงินเดือนเต็มขั้น ๘,2022,"321,400",False,
5,2022.3.9.5,2022.3.9,16,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าตอบแทนพิเศษสำหรับผู้ปฏิบัติงานในพื้นที่จังหวัดชายแดนงาคใต้,2022,"96,000",False,
6,2022.3.9.6,2022.3.9,16,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,เงินสมทบกองทุนประกันสังคม,2022,"1,863,000",False,
7,2022.3.9.7,2022.3.9,16,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,เงินสมทบกองทุนเงินทดแทน,2022,"85,200",False,
8,2022.3.9.8,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าตอบแทนผู้ปฏิบัติงานให้ทางราชการ,2022,"110,000",False,
9,2022.3.9.9,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าตอบแทนการปฏิบัติงานนอกเวลาราชการ,2022,"1,000,000",False,
10,2022.3.9.10,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเบี้ยประชุมกรรมการ,2022,"1,500,000",False,
11,2022.3.9.11,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าตอบแทนเหมาจ่ายแทนการจัดหารถประจำตำแหน่ง,2022,"6,444,000",False,
12,2022.3.9.12,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าตอบแทนการปฏิบัติงานของคณะกรรมการตรวจสอบและประเมินผล ประจำกระทรวงยุติธรรม,2022,"622,000",False,
13,2022.3.9.13,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเบี้ยเลี้ยง ค่าเช่าที่พักและค่าพาหนะ,2022,"1,500,000",False,
14,2022.3.9.14,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าซ่อมแซมยานพาหนะและขนส่ง,2022,"420,000",False,
15,2022.3.9.15,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าซ่อมแซมครุภัณฑ์,2022,"166,000",False,
16,2022.3.9.16,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่าทรัพย์สิน,2022,"1,600,000",False,
17,2022.3.9.17,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าจ้างเหมาบริการ,2022,"40,634,200",False,
18,2022.3.9.18,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าใช้จ่ายในการสัมมนาและฝึกอบรม,2022,"2,000,000",False,
19,2022.3.9.19,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่ารับรองและพิธีการ,2022,"500,000",False,
20,2022.3.9.20,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าใช้จ่ายในการบริหารจัดการเชิงกลยุทธ์,2022,"800,000",False,
21,2022.3.9.21,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าใช้จ่ายในการพัฒนาระบบบริหาร,2022,"337,500",False,
22,2022.3.9.22,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าใช้จ่ายในการประชาสัมพันธ์,2022,"1,000,000",False,
23,2022.3.9.23,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าธรรมเนียม,2022,"50,000",False,
24,2022.3.9.24,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าจ้างเหมาบุคลากรช่วยปฏิบัติงาน,2022,"1,320,000",False,
25,2022.3.9.25,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าบำรุงรักษาระบบเทคโนโลยีสารสนเทศ,2022,"19,339,400",False,
26,2022.3.9.26,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุสำนักงาน,2022,"1,500,000",False,
27,2022.3.9.27,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุเชื่อเพลิงและหล่อลื่น,2022,"300,000",False,
28,2022.3.9.28,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุงานบ้านงานครัว,2022,"13,800",False,
29,2022.3.9.29,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุโฆษณาและเผยแพร่,2022,"7,800",False,
30,2022.3.9.30,2022.3.9,18,กระทรวงยุติธรรม,สำนักงานปลัดกระทรวงยุติธรรม,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,สนับสนุนการบริหารจัดการหน่วยงานในสังกัด และให้บริการแก่ประชาชนในด้านงานยุติธรรม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,วัสดุหนังสือ วารสาร และตำรา,2022,"86,400",False,
