,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?,DEBUG_LOG
0,2022.3.6.0,2022.3.6,18,กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,สำนักงานปลัดกระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,เงินเดือนและค่าจ้างประจำ,,,,,เงินเดือน,2022,"730,199,700",False,
1,2022.3.6.1,2022.3.6,18,กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,สำนักงานปลัดกระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,เงินเดือนและค่าจ้างประจำ,,,,,ค่าจ้างประจำ,2022,"19,413,500",False,
2,2022.3.6.2,2022.3.6,18,กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,สำนักงานปลัดกระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,,,,,,ค่าตอบแทนพนักงานราชการ,2022,"136,382,700",False,
3,2022.3.6.3,2022.3.6,18,กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,สำนักงานปลัดกระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่าบ้าน,2022,"22,272,700",False,
4,2022.3.6.4,2022.3.6,18,กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,สำนักงานปลัดกระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,เงินตอบแทนพิเศษของข้าราชการผู้ได้รับเงินเดือนถึงขั้นสูงของอันดับ,2022,"1,220,300",False,
5,2022.3.6.5,2022.3.6,18,กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,สำนักงานปลัดกระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,เงินตอบแทนพิเศษของลูกจ้างประจำผู้ได้รับค่าจ้างขั้นสูงของตำแหน่ง,2022,"83,000",False,
6,2022.3.6.6,2022.3.6,18,กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,สำนักงานปลัดกระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,เงินตอบแทนพิเศษรายเดือนห้แก่เจ้าหน้าที่ผู้ปฏิบัติงานในทัืนที่ จังหวัดชายแดนภาคใต้,2022,"546,000",False,
7,2022.3.6.7,2022.3.6,18,กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,สำนักงานปลัดกระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,เงินสมทบกองทุนประกันสังคม,2022,"4,662,000",False,
8,2022.3.6.8,2022.3.6,18,กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,สำนักงานปลัดกระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,เงินสมทบกองทุนเงินทดแทน,2022,"248,600",False,
9,2022.3.6.9,2022.3.6,20,กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,สำนักงานปลัดกระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,False,แผนงานพื้นฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตที่เป็นมิตรต่อสิ่งแวดล้อม,ระบบอำนวยการและการบริหารจัดการทรัพยากรธรรมชาติ และสิ่งแวดล้อม,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเบี้ยประชุมกรรมการ,2022,"2,613,200",False,
