,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?,DEBUG_LOG
0,2022.3.1.0,2022.3.1,28,สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,เงินเดือนและค่าจ้างประจำ,เงินเดือน,,,,,2022,"183,777,300",False,
1,2022.3.1.1,2022.3.1,28,สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,เงินเดือนและค่าจ้างประจำ,ค่าจ้างประจำ,,,,,2022,"7,478,400",False,
2,2022.3.1.2,2022.3.1,28,สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,ค่าตอบแทนพนักงานราชการ,,,,,,2022,"60,849,400",False,
3,2022.3.1.3,2022.3.1,28,สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่าบ้าน,2022,"928,800",False,
4,2022.3.1.4,2022.3.1,28,สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าตอบแทนพิเศษของข้าราชการและลูกจ้างประจำที่ได้รับเงินเดือนเต็มขั้น,2022,"305,200",False,
5,2022.3.1.5,2022.3.1,28,สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,เงินสมทบกองทุนประกันสังคม,2022,"1,878,800",False,
6,2022.3.1.6,2022.3.1,28,สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,เงินสมทบกองทุนเงินทดแทน,2022,"87,700",False,
7,2022.3.1.7,2022.3.1,31,สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ สนับสนุนการมีส่วนร่วมของประชาชน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าอาหารทำการนอกเวลา,2022,"3,175,600",False,
8,2022.3.1.8,2022.3.1,31,สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ สนับสนุนการมีส่วนร่วมของประชาชน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเบี้ยประชุมกรรมการ,2022,"8,020,600",False,
9,2022.3.1.9,2022.3.1,31,สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,False,แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ สนับสนุนการมีส่วนร่วมของประชาชน,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าตอบแทนเหมาจ่ายแทนการจัดหารถประจำตำแหน่ง,2022,"8,496,000",False,
