,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?
2022.3.6.10,2022.3.6.10,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าตอบแทนผูป้ฏบิตังิานบนอากาศยาน,2022,2700000.0,False
2022.3.6.11,2022.3.6.11,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าตอบแทนเหมาจ่ายแทนการจดัหารถประจาํตาํแหน่ง,2022,4612800.0,False
2022.3.6.12,2022.3.6.12,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,เงินตอบแทนการปฏิบัติงานนอกเวลาราชการ,2022,8101600.0,False
2022.3.6.13,2022.3.6.13,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าซ่อมแซมยานพาหนะและขนส่ง,2022,3180000.0,False
2022.3.6.14,2022.3.6.14,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าซ่อมแซมครุภณัฑ์,2022,3280000.0,False
2022.3.6.15,2022.3.6.15,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าซ่อมแซมสง(cid:201)ิก่อสร้าง,2022,430000.0,False
2022.3.6.16,2022.3.6.16,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่าทรพัยส์นิ,2022,2948400.0,False
2022.3.6.17,2022.3.6.17,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าจ้างเหมาบริการ,2022,23544100.0,False
2022.3.6.18,2022.3.6.18,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าใช้จ่ายในการสมัมนาและฝึกอบรม,2022,1612500.0,False
2022.3.6.19,2022.3.6.19,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าภาษแีละค่าธรรมเนยีม,2022,120000.0,False
2022.3.6.20,2022.3.6.20,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเบ(cid:202)ยีเล(cid:202)ยีงค่าเช่าทพ(cid:201)ีกัและค่าพาหนะ,2022,26428500.0,False
2022.3.6.21,2022.3.6.21,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเบ(cid:202)ยีประกนั,2022,73400.0,False
2022.3.6.22,2022.3.6.22,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าใช้จ่ายในการประชุม,2022,2302400.0,False
2022.3.6.23,2022.3.6.23,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าบาํรุงรกัษาเคร(cid:201)ืองมอืตรวจวดัทางวทิยาศาสตร์,2022,3200000.0,False
2022.3.6.24,2022.3.6.24,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,วสัดสุาํนกังาน,2022,5532000.0,False
2022.3.6.25,2022.3.6.25,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,วสัดกุ่อสร้าง,2022,1048000.0,False
2022.3.6.26,2022.3.6.26,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,วสัดงุานบ้านงานครวั,2022,350000.0,False
2022.3.6.27,2022.3.6.27,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,วสัดไุฟฟ้าและวทิยุ,2022,211000.0,False
2022.3.6.28,2022.3.6.28,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,วสัดโุฆษณาและเผยแพร่,2022,1100000.0,False
2022.3.6.29,2022.3.6.29,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,วสัดหุนงัสอื  วารสารและตาํรา,2022,550000.0,False
2022.3.6.30,2022.3.6.30,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,วสัดคุอมพวิเตอร์,2022,4400000.0,False
2022.3.6.31,2022.3.6.31,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,วสัดยุานพาหนะและขนส่ง,2022,250000.0,False
2022.3.6.32,2022.3.6.32,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,วสัดนุาํ(cid:202)มนัเช(cid:202)ือเพลงิอากาศยาน,2022,2456300.0,False
2022.3.6.33,2022.3.6.33,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,วสัดอุากาศยาน,2022,6193400.0,False
2022.3.6.34,2022.3.6.34,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,วสัดแุผนทแ(cid:201)ีละภาพถ่ายทางอากาศ,2022,197000.0,False
2022.3.6.35,2022.3.6.35,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,วสัดนุาํ(cid:202)มนัเช(cid:202)ือเพลงิและหล่อลน(cid:201)ื,2022,9666000.0,False
2022.3.6.36,2022.3.6.36,2022.3.6,20,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,วสัดวุทิยาศาสตรแ์ละการแพทย์,2022,932000.0,False
2022.3.6.37,2022.3.6.37,2022.3.6,21,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าไฟฟ้า,2022,15532500.0,False
2022.3.6.38,2022.3.6.38,2022.3.6,21,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าประปา,2022,950000.0,False
2022.3.6.39,2022.3.6.39,2022.3.6,21,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าโทรศพัท์,2022,6935000.0,False
2022.3.6.40,2022.3.6.40,2022.3.6,21,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าไปรษณีย์,2022,1000000.0,False
2022.3.6.41,2022.3.6.41,2022.3.6,21,กระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,สาํนักงานปลดักระทรวงทรพัยากรธรรมชาติและส(cid:201)งิแวดลอ้ม,False,แผนงานพ(cid:202)นืฐานด้านการสร้างการเติบโตบนคุณภาพชีวิตท(cid:201)เีป็นมิตรต่อสง(cid:201)ิแวดลอ้ม,201) ี1 :  ระบบอาํนวยการและการบริหารจัดการทรพัยากรธรรมชาติและสง(cid:201)ิแวดลอ้ม,,งบดําเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าบริการสอ(cid:201)ืสารและโทรคมนาคม,2022,20000000.0,False
