,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?
2022.3.3(2).15,2022.3.3(2).15,2022.3.3(2),30,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี1 :  ผูส้าํเรจ็การศึกษาด้านสังคมศาสตร์,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าก่อสร้างอาคารการศกึษาและสง(cid:201)ิก่อสร้างประกอบ,,,อาคารหอพกันกัศกึษาพยาบาลตาํบลนครปฐมอาํเภอเมอืงนครปฐมจงัหวดันครปฐม 1 หลงั,2022,18256900.0,False
2022.3.3(2).16,2022.3.3(2).16,2022.3.3(2),30,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี1 :  ผูส้าํเรจ็การศึกษาด้านสังคมศาสตร์,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าก่อสร้างอาคารการศกึษาและสง(cid:201)ิก่อสร้างประกอบ,,,ปี 2565 ตงั(cid:202)งบประมาณ,2022,18256900.0,True
2022.3.3(2).17,2022.3.3(2).17,2022.3.3(2),30,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี1 :  ผูส้าํเรจ็การศึกษาด้านสังคมศาสตร์,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าก่อสร้างอาคารการศกึษาและสง(cid:201)ิก่อสร้างประกอบ,,,ปี 2566 ผูกพันงบประมาณ,2023,73027600.0,True
2022.3.3(2).18,2022.3.3(2).18,2022.3.3(2),30,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี1 :  ผูส้าํเรจ็การศึกษาด้านสังคมศาสตร์,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายดาํเนนิงาน,2022,13205100.0,False
2022.3.3(2).19,2022.3.3(2).19,2022.3.3(2),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑค์อมพวิเตอร์,,,ครุภณัฑค์อมพวิเตอรท์ม(cid:201)ีรีาคาต่อหน่วยตาํ(cid:201)กว่า  1 ล้านบาทรวม 2 รายการ (รวม 66 หน่วย),2022,3388000.0,False
2022.3.3(2).20,2022.3.3(2).20,2022.3.3(2),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,ครุภณัฑก์ารศกึษาทม(cid:201)ีรีาคาต่อหน่วยตาํ(cid:201)กว่า  1 ล้านบาทรวม 52 รายการ (รวม 89 หน่วย),2022,24724000.0,False
2022.3.3(2).21,2022.3.3(2).21,2022.3.3(2),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,เคร(cid:201)ืองโครมาโทกราฟชนดิของเหลวประสทิธิภาพสูงตาํบลนครปฐมอาํเภอเมอืงนครปฐมจงัหวดันครปฐม 1 เคร(cid:201)ือง,2022,3070900.0,False
2022.3.3(2).22,2022.3.3(2).22,2022.3.3(2),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,เคร(cid:201)ืองกาํเนดิรงัสเีอ็กซ์ตาํบลนครปฐมอาํเภอเมอืงนครปฐมจงัหวดันครปฐม 1 เคร(cid:201)ือง,2022,1700000.0,False
2022.3.3(2).23,2022.3.3(2).23,2022.3.3(2),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,เคร(cid:201)ืองตรวจวดัและวเิคราะหส์ารชีวโมเลกุลดว้ยเทคนคิฟลูออเรสเซนต์และเคมลิูมเินสเซนต์ตาํบลนครปฐมอาํเภอเมอืงนครปฐมจงัหวดันครปฐม 1 เคร(cid:201)ือง,2022,1800000.0,False
2022.3.3(2).24,2022.3.3(2).24,2022.3.3(2),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,เคร(cid:201)ืองทาํแหง้แบบเหยอืกแขง็  ตาํบลนครปฐมอาํเภอเมอืงนครปฐมจงัหวดันครปฐม 1 เคร(cid:201)ือง,2022,1670000.0,False
2022.3.3(2).25,2022.3.3(2).25,2022.3.3(2),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,เคร(cid:201)ืองทาํแหง้แบบสุญญากาศพรอ้มชุดเตรยีมตวัอย่างตาํบลนครปฐมอาํเภอเมอืงนครปฐมจงัหวดันครปฐม 1 เคร(cid:201)ือง,2022,2400000.0,False
2022.3.3(2).26,2022.3.3(2).26,2022.3.3(2),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,เคร(cid:201)ืองย่อยสลายสารระบบไมโครเวฟตาํบลนครปฐมอาํเภอเมอืงนครปฐมจงัหวดันครปฐม 1 เคร(cid:201)ือง,2022,1754800.0,False
2022.3.3(2).27,2022.3.3(2).27,2022.3.3(2),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,เคร(cid:201)ืองหาอุณหภมูแิละเวลาคงรูปของยางตาํบลนครปฐมอาํเภอเมอืงนครปฐมจงัหวดันครปฐม 1 เคร(cid:201)ือง,2022,2300000.0,False
2022.3.3(2).28,2022.3.3(2).28,2022.3.3(2),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,ชุดปฏบิตักิารแรงดนัอมิพลัส์ตาํบลนครปฐมอาํเภอเมอืงนครปฐมจงัหวดันครปฐม 1 ชุด,2022,3000000.0,False
2022.3.3(2).29,2022.3.3(2).29,2022.3.3(2),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,ชุดผลกึซนิทลิเลชนัสาํหรบัใชใ้นการเรยีนการสอนทางฟิสกิส์และวทิยาศาสตรท์วั(cid:201)ไปตาํบลนครปฐมอาํเภอเมอืงนครปฐมจงัหวดันครปฐม 1 ชุด,2022,1500000.0,False
2022.3.3(2).30,2022.3.3(2).30,2022.3.3(2),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,ชุดฝึกไฮดรอลกิสพ์ (cid:202)นืฐานไฟฟ้าตาํบลนครปฐมอาํเภอเมอืงนครปฐมจงัหวดันครปฐม 1 ชุด,2022,1400000.0,False
2022.3.3(2).31,2022.3.3(2).31,2022.3.3(2),33,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,ชุดวเิคราะหไ์ขมนั  ตาํบลนครปฐมอาํเภอเมอืงนครปฐมจงัหวดันครปฐม 1 ชุด,2022,1177000.0,False
2022.3.3(2).32,2022.3.3(2).32,2022.3.3(2),33,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,ชุดวเิคราะหป์รมิาณไนโตรเจนตาํบลนครปฐมอาํเภอเมอืงนครปฐมจงัหวดันครปฐม 1 ชุด,2022,1200000.0,False
2022.3.3(2).33,2022.3.3(2).33,2022.3.3(2),33,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑว์ทิยาศาสตร์,,,ครุภณัฑว์ทิยาศาสตรท์ม(cid:201)ีรีาคาต่อหน่วยตาํ(cid:201)กว่า  1 ล้านบาทรวม 1 รายการ (รวม 27 หน่วย),2022,1350000.0,False
2022.3.3(2).34,2022.3.3(2).34,2022.3.3(2),33,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าก่อสร้างอาคารการศกึษาและสง(cid:201)ิก่อสร้างประกอบ,,,อาคารปฏบิตักิารนวตักรรมอาหารตาํบลนครปฐมอาํเภอเมอืงนครปฐมจงัหวดันครปฐม 1 หลงั,2022,24189200.0,False
2022.3.3(2).35,2022.3.3(2).35,2022.3.3(2),33,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าก่อสร้างอาคารการศกึษาและสง(cid:201)ิก่อสร้างประกอบ,,,ปี 2563 ตงั(cid:202)งบประมาณ,2020,16650000.0,True
2022.3.3(2).36,2022.3.3(2).36,2022.3.3(2),33,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าก่อสร้างอาคารการศกึษาและสง(cid:201)ิก่อสร้างประกอบ,,,ปี 2564 ตงั(cid:202)งบประมาณ,2021,20641600.0,True
2022.3.3(2).37,2022.3.3(2).37,2022.3.3(2),33,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าก่อสร้างอาคารการศกึษาและสง(cid:201)ิก่อสร้างประกอบ,,,ปี 2565 ตงั(cid:202)งบประมาณ,2022,24189200.0,True
2022.3.3(2).38,2022.3.3(2).38,2022.3.3(2),33,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าก่อสร้างอาคารการศกึษาและสง(cid:201)ิก่อสร้างประกอบ,,,ปี 2566 ผูกพันงบประมาณ,2023,39307200.0,True
2022.3.3(2).39,2022.3.3(2).39,2022.3.3(2),33,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,,,,,,,อาคารพัฒนานวตักรรมการเกษตรตาํบลหนองปากโลงอาํเภอเมอืงนครปฐมจงัหวดันครปฐม 1 หลงั,2022,11999100.0,False
2022.3.3(2).40,2022.3.3(2).40,2022.3.3(2),33,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏันครปฐม,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,,,,,,,ปี 2563 ตงั(cid:202)งบประมาณ,2020,10406300.0,True
