,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?
2022.3.3(5).65,2022.3.3(5).65,2022.3.3(5),79,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานพัฒนาวิทยาศาสตรแ์ละเทคโนโลยีแห่งชาติ,True,แผนงานบูรณาการรฐับาลดิจิทัล,201)ี 3 :  โครงการพัฒนานวตักรรมบริการดิจิทัลภาครัฐรองรบัวิถชีีวิตแนวใหม่,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายในการพัฒนาแพลตฟอรม์การเฝ้าระวงัสถานการณ์ของโรคอุบตัใิหม่อุบตัซิาํ(cid:202) หรอืโรคตดิต่ออนัตรายแบบบูรณาการตาํบลคลองหน(cid:201)งึอาํเภอคลองหลวงจงัหวดัปทมุธานี 1 งาน,2022,40500000.0,False
2022.3.3(5).66,2022.3.3(5).66,2022.3.3(5),79,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานพัฒนาวิทยาศาสตรแ์ละเทคโนโลยีแห่งชาติ,True,แผนงานบูรณาการรฐับาลดิจิทัล,201)ี 3 :  โครงการพัฒนานวตักรรมบริการดิจิทัลภาครัฐรองรบัวิถชีีวิตแนวใหม่,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายในการพัฒนาแพลตฟอรม์การเรยีนการสอนออนไลนส์าํหรบันกัเรยีนพกิารทกุประเภทตาํบลคลองหน(cid:201)งึ  อาํเภอคลองหลวงจงัหวดัปทมุธานี1 งาน,2022,51600000.0,False
2022.3.3(5).67,2022.3.3(5).67,2022.3.3(5),79,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานพัฒนาวิทยาศาสตรแ์ละเทคโนโลยีแห่งชาติ,True,แผนงานบูรณาการรฐับาลดิจิทัล,201)ี 3 :  โครงการพัฒนานวตักรรมบริการดิจิทัลภาครัฐรองรบัวิถชีีวิตแนวใหม่,,งบเงินอุดหนุน,เงินอุดหนุนเฉพาะกิจ,ค่าครุภณัฑ์,,,,ระบบครุภณัฑพ์ฒันาแพลตฟอรม์การเฝ้าระวงัสถานการณ์ของโรคอุบตัใิหม่อุบตัซิาํ(cid:202) หรอืโรคตดิต่ออนัตรายแบบบูรณาการตาํบลคลองหน(cid:201)งึ  อาํเภอคลองหลวงจงัหวดัปทมุธานี 1 ระบบ,2022,13000000.0,False
2022.3.3(5).68,2022.3.3(5).68,2022.3.3(5),89,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานสภานโยบายการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรมแห่งชาติ,False,แผนงานบุคลากรภาครัฐ,,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายบุคลากร,2022,80807800.0,False
2022.3.3(5).69,2022.3.3(5).69,2022.3.3(5),89,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานสภานโยบายการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรมแห่งชาติ,False,แผนงานบุคลากรภาครัฐ,,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายดาํเนนิงาน,2022,7705800.0,False
2022.3.3(5).70,2022.3.3(5).70,2022.3.3(5),91,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานสภานโยบายการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรมแห่งชาติ,False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี1 :  การจดัทาํและผลกัดนัขอ้เสนอนโยบายแผนและมาตรการด้านการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายดาํเนนิงาน,2022,64952400.0,False
2022.3.3(5).71,2022.3.3(5).71,2022.3.3(5),94,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สาํนักงานสภานโยบายการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรมแห่งชาติ,False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี1 :  โครงการนวตักรรมการออกแบบนโยบายเพ(cid:201)อืตอบโจทยท์้าทายและแกไ้ขปญัหาเรง่ด่วน,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายดาํเนนิงาน,2022,2356200.0,False
2022.3.3(5).72,2022.3.3(5).72,2022.3.3(5),103,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,ศูนยค์วามเป็นเลศิด้านชีววิทยาศาสตร์ (องคก์ารมหาชน),False,แผนงานบุคลากรภาครัฐ,,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายบุคลากร,2022,45674800.0,False
2022.3.3(5).73,2022.3.3(5).73,2022.3.3(5),105,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,ศูนยค์วามเป็นเลศิด้านชีววิทยาศาสตร์ (องคก์ารมหาชน),False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,องคค์วามรู้ผลติภณัฑแ์ละบริการด้านชีววิทยาศาสตรท์่มีีศกัยภาพเชิงพาณิชยแ์ละอตุสาหกรรม,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายดาํเนนิงาน,2022,17673000.0,False
2022.3.3(5).74,2022.3.3(5).74,2022.3.3(5),105,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,ศูนยค์วามเป็นเลศิด้านชีววิทยาศาสตร์ (องคก์ารมหาชน),False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,องคค์วามรู้ผลติภณัฑแ์ละบริการด้านชีววิทยาศาสตรท์่มีีศกัยภาพเชิงพาณิชยแ์ละอตุสาหกรรม,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าครุภณัฑ์,2022,8778000.0,False
2022.3.3(5).75,2022.3.3(5).75,2022.3.3(5),105,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,ศูนยค์วามเป็นเลศิด้านชีววิทยาศาสตร์ (องคก์ารมหาชน),False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,องคค์วามรู้ผลติภณัฑแ์ละบริการด้านชีววิทยาศาสตรท์่มีีศกัยภาพเชิงพาณิชยแ์ละอตุสาหกรรม,,,,,,,,ครุภณัฑค์อมพวิเตอรท์ม(cid:201)ีรีาคาต่อหน่วยตาํ(cid:201)กว่า  1 ล้านบาทรวม 2 รายการ (รวม 24 หน่วย),2022,528000.0,False
2022.3.3(5).76,2022.3.3(5).76,2022.3.3(5),105,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,ศูนยค์วามเป็นเลศิด้านชีววิทยาศาสตร์ (องคก์ารมหาชน),False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,องคค์วามรู้ผลติภณัฑแ์ละบริการด้านชีววิทยาศาสตรท์่มีีศกัยภาพเชิงพาณิชยแ์ละอตุสาหกรรม,,,,,,,,ระบบเคร(cid:201)ืองคอมพวิเตอรแ์มข่่ายและอุปกรณ์ประกอบแขวงสามเสนในเขตพญาไทกรุงเทพมหานคร 1 ระบบ,2022,4550000.0,False
2022.3.3(5).77,2022.3.3(5).77,2022.3.3(5),105,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,ศูนยค์วามเป็นเลศิด้านชีววิทยาศาสตร์ (องคก์ารมหาชน),False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,องคค์วามรู้ผลติภณัฑแ์ละบริการด้านชีววิทยาศาสตรท์่มีีศกัยภาพเชิงพาณิชยแ์ละอตุสาหกรรม,,,,,,,,ระบบคอนแทก็เซน็เตอร์(Contact Center) แขวงสามเสนในเขตพญาไทกรุงเทพมหานคร 1 ระบบ,2022,3700000.0,False
2022.3.3(5).78,2022.3.3(5).78,2022.3.3(5),107,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,ศูนยค์วามเป็นเลศิด้านชีววิทยาศาสตร์ (องคก์ารมหาชน),False,แผนงานยุทธศาสตรส์ง่เสรมิความสมัพนัธร์ะหว่างประเทศ,201) ี1 :  โครงการพัฒนาความรว่มมือระหว่างประเทศเพ(cid:201)อืเพ(cid:201)มิขีดความสามารถในการแข่งขันของอตุสาหกรรมการแพทยแ์ละสขุภาพ,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายดาํเนนิงาน,2022,2557800.0,False
2022.3.3(5).79,2022.3.3(5).79,2022.3.3(5),109,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,ศูนยค์วามเป็นเลศิด้านชีววิทยาศาสตร์ (องคก์ารมหาชน),False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี1 :  องคก์รมีสมรรถนะสูงและมีธรรมาภบิาล,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,ค่าครุภณัฑ์,,,,โปรแกรมจัดการสาํนกังานระบบ ERP (Enterprise ResourcePlanning) แขวงสามเสนในเขตพญาไทกรุงเทพมหานคร 1 ระบบ,2022,4000000.0,False
2022.3.3(5).80,2022.3.3(5).80,2022.3.3(5),111,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,ศูนยค์วามเป็นเลศิด้านชีววิทยาศาสตร์ (องคก์ารมหาชน),True,แผนงานบูรณาการเตรยีมความพรอ้มเพ่อืรองรบัสังคมสูงวยั,,โครงการพัฒนาผลติภณัฑแ์ละการบริการด้านชีววิทยาศาสตรส์ขุภาพเพ่อืรองรบัสังคมผูสู้งอายุ,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,เงินอุดหนุนทวั(cid:201)ไป : เงินอุดหนุนสาํหรบัโครงการทเ(cid:201)ีป็นรายจ่ายลงทุน  2 รายการ,2022,38733000.0,False
2022.3.3(5).81,2022.3.3(5).81,2022.3.3(5),120,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานบุคลากรภาครัฐ,,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายบุคลากร,2022,184988400.0,False
2022.3.3(5).82,2022.3.3(5).82,2022.3.3(5),122,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี1 :  การถ่ายทอดองคค์วามรูแ้ละเทคโนโลยีนิวเคลยีร์,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายดาํเนนิงาน,2022,12229300.0,False
2022.3.3(5).83,2022.3.3(5).83,2022.3.3(5),122,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี1 :  การถ่ายทอดองคค์วามรูแ้ละเทคโนโลยีนิวเคลยีร์,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าครุภณัฑ์,2022,10227000.0,False
2022.3.3(5).84,2022.3.3(5).84,2022.3.3(5),122,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี1 :  การถ่ายทอดองคค์วามรูแ้ละเทคโนโลยีนิวเคลยีร์,,,,,,,,ครุภณัฑค์อมพวิเตอรท์ม(cid:201)ีรีาคาต่อหน่วยตาํ(cid:201)กว่า  1 ล้านบาทรวม 1 รายการ (รวม 123 หน่วย),2022,302700.0,False
2022.3.3(5).85,2022.3.3(5).85,2022.3.3(5),122,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี1 :  การถ่ายทอดองคค์วามรูแ้ละเทคโนโลยีนิวเคลยีร์,,,,,,,,ระบบป้องกนัการเข้าถึงระบบเครอืข่ายคอมพวิเตอร์(Network Access Control) ตาํบลทรายมลู  อาํเภอองครักษ์จงัหวดันครนายก 1 ระบบ,2022,2969300.0,False
2022.3.3(5).86,2022.3.3(5).86,2022.3.3(5),122,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี1 :  การถ่ายทอดองคค์วามรูแ้ละเทคโนโลยีนิวเคลยีร์,,,,,,,,ระบบออกใบรายงานผลการวเิคราะห/์ใบรบัรองอเิลก็ทรอนกิส์Digital Certificate ตาํบลทรายมลู  อาํเภอองครักษ์จงัหวดันครนายก 1 ระบบ,2022,2782000.0,False
2022.3.3(5).87,2022.3.3(5).87,2022.3.3(5),122,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี1 :  การถ่ายทอดองคค์วามรูแ้ละเทคโนโลยีนิวเคลยีร์,,,,,,,,ระบบพสิูจนต์วัตนผูเ้ข้าใชง้านระบบงานแบบ Single Sign-onตาํบลทรายมลู  อาํเภอองครักษ์จงัหวดันครนายก 1 ระบบ,2022,4173000.0,False
2022.3.3(5).88,2022.3.3(5).88,2022.3.3(5),124,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี2 :  การบริการเทคโนโลยีนิวเคลยีร์,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายดาํเนนิงาน,2022,76946400.0,False
2022.3.3(5).89,2022.3.3(5).89,2022.3.3(5),124,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี2 :  การบริการเทคโนโลยีนิวเคลยีร์,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าครุภณัฑ์,2022,41611700.0,False
2022.3.3(5).90,2022.3.3(5).90,2022.3.3(5),124,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี2 :  การบริการเทคโนโลยีนิวเคลยีร์,,,,,,,,ครุภณัฑส์าํนกังานทม(cid:201)ีรีาคาต่อหน่วยตาํ(cid:201)กว่า  1 ล้านบาทรวม 4 รายการ (รวม 29 หน่วย),2022,1163000.0,False
2022.3.3(5).91,2022.3.3(5).91,2022.3.3(5),124,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี2 :  การบริการเทคโนโลยีนิวเคลยีร์,,,,,,,,โครงการปรบัเปลย(cid:201)ีนครุภณัฑส์าํนกังานตาํบลทรายมลู  อาํเภอองครักษ์จงัหวดันครนายก 1 โครงการ,2022,1583600.0,False
2022.3.3(5).92,2022.3.3(5).92,2022.3.3(5),124,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี2 :  การบริการเทคโนโลยีนิวเคลยีร์,,,,,,,,ครุภณัฑย์านพาหนะและขนส่งทม(cid:201)ีรีาคาต่อหน่วยตาํ(cid:201)กว่า  1 ล้านบาทรวม 2 รายการ (รวม 2 หน่วย),2022,1816900.0,False
2022.3.3(5).93,2022.3.3(5).93,2022.3.3(5),124,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี2 :  การบริการเทคโนโลยีนิวเคลยีร์,,,,,,,,ครุภณัฑว์ทิยาศาสตรท์ม(cid:201)ีรีาคาต่อหน่วยตาํ(cid:201)กว่า  1 ล้านบาทรวม 22 รายการ (รวม 51 หน่วย),2022,9816200.0,False
2022.3.3(5).94,2022.3.3(5).94,2022.3.3(5),124,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี2 :  การบริการเทคโนโลยีนิวเคลยีร์,,,,,,,,ชุดหวัวดัรงัสแีกมมาสเปคโตรสโคปีพรอ้มอุปกรณ์ประกอบแขวงลาดยาวเขตจตจุกัรกรุงเทพมหานคร 1 ชุด,2022,2782000.0,False
2022.3.3(5).95,2022.3.3(5).95,2022.3.3(5),124,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี2 :  การบริการเทคโนโลยีนิวเคลยีร์,,,,,,,,เคร(cid:201)ืองนบัวดัรงัสแีอลฟาบตี้าพ(cid:202)นืหลงัตาํ(cid:201) พรอ้มอุปกรณ์ประกอบแขวงลาดยาวเขตจตจุกัรกรุงเทพมหานคร 1 ชุด,2022,4250000.0,False
2022.3.3(5).96,2022.3.3(5).96,2022.3.3(5),124,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี2 :  การบริการเทคโนโลยีนิวเคลยีร์,,,,,,,,เคร(cid:201)ืองทาํแหง้แบบแช่เยอืกแขง็  (Freeze Dryer)ตาํบลทรายมลู  อาํเภอองครักษ์จงัหวดันครนายก 1 เคร(cid:201)ือง,2022,18000000.0,False
2022.3.3(5).97,2022.3.3(5).97,2022.3.3(5),124,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี2 :  การบริการเทคโนโลยีนิวเคลยีร์,,,,,,,,เคร(cid:201)ืองทาํความสะอาดอุปกรณ์แบบอตัโนมตั  ิตาํบลทรายมลู  อาํเภอองครักษ์จงัหวดันครนายก 1 เคร(cid:201)ือง,2022,2200000.0,False
2022.3.3(5).98,2022.3.3(5).98,2022.3.3(5),124,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี2 :  การบริการเทคโนโลยีนิวเคลยีร์,,,,,,,,ค่าทด(cid:201)ีนิ /สง(cid:201)ิก่อสร้าง,2022,15309100.0,False
2022.3.3(5).99,2022.3.3(5).99,2022.3.3(5),124,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี2 :  การบริการเทคโนโลยีนิวเคลยีร์,,,,,,,,งานตดิตงั(cid:202)ส่วนสนบัสนุนเคร(cid:201)ืองโทคาแมค (อาคารปฏบิตักิาร)ตาํบลทรายมลู  อาํเภอองครักษ์จงัหวดันครนายก 1 งาน,2022,15309100.0,False
2022.3.3(5).100,2022.3.3(5).100,2022.3.3(5),126,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี3 :  การพัฒนากาํลงัคนด้านเทคโนโลยีนิวเคลยีร์,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายดาํเนนิงาน,2022,1922000.0,False
2022.3.3(5).101,2022.3.3(5).101,2022.3.3(5),128,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี4 :  การสร้างความตระหนักด้านวิทยาศาสตรแ์ละเทคโนโลยีนิวเคลยีร์,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายดาํเนนิงาน,2022,2729100.0,False
2022.3.3(5).102,2022.3.3(5).102,2022.3.3(5),130,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานยุทธศาสตรก์ารเกษตรสร้างมูลค่า,201) ี1 :  โครงการสง่เสรมิเกษตรปลอดภยั,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายดาํเนนิงาน,2022,4168200.0,False
2022.3.3(5).103,2022.3.3(5).103,2022.3.3(5),132,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานยุทธศาสตร์พัฒนาผูป้ระกอบการและวิสาหกจิขนาดกลางและขนาดย่อม,201) ี1 :  โครงการยกระดบัคุณภาพมาตรฐานสนิค้าและบริการ,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายดาํเนนิงาน,2022,2355000.0,False
2022.3.3(5).104,2022.3.3(5).104,2022.3.3(5),134,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัเทคโนโลยีนิวเคลยีรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานยุทธศาสตรเ์พ(cid:201)อืสนับสนุนด้านการสร้างความสามารถในการแข่งขัน,201) ี1 :  โครงการเมืองนวตักรรมอาหาร (Food Innopolis) และการพัฒนานักรบอตุสาหกรรมอาหารพนัธใ์ุหม่,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายดาํเนนิงาน,2022,400000.0,False
2022.3.3(5).105,2022.3.3(5).105,2022.3.3(5),145,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัวิจยัดาราศาสตรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานบุคลากรภาครัฐ,,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายบุคลากร,2022,70526800.0,False
2022.3.3(5).106,2022.3.3(5).106,2022.3.3(5),145,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัวิจยัดาราศาสตรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานบุคลากรภาครัฐ,,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายดาํเนนิงาน,2022,6525000.0,False
2022.3.3(5).107,2022.3.3(5).107,2022.3.3(5),147,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัวิจยัดาราศาสตรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี1 :  การพัฒนากาํลงัคนทางด้านดาราศาสตร์โดยการสร้างเครอืข่าย/การถ่ายทอดองคค์วามรู้,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,ค่าใช้จ่ายดาํเนินงาน,,,,เงินอุดหนุนเป็นค่าเช่ารถ 4 คนั,2022,1595800.0,False
2022.3.3(5).108,2022.3.3(5).108,2022.3.3(5),147,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,สถาบนัวิจยัดาราศาสตรแ์ห่งชาติ (องคก์ารมหาชน),False,แผนงานพ(cid:202)นืฐานด้านการสร้างความสามารถในการแข่งขัน,201) ี1 :  การพัฒนากาํลงัคนทางด้านดาราศาสตร์โดยการสร้างเครอืข่าย/การถ่ายทอดองคค์วามรู้,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,ค่าใช้จ่ายดาํเนินงาน,,,,ปี 2561 - 2562 ตงั(cid:202)งบประมาณ,2018,1995000.0,True
