,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?
2022.3.15.10,2022.3.15.10,2022.3.15,26,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตน์งั่ส่วนกลาง 4 คนั             655,200",2022,655200.0,True
2022.3.15.11,2022.3.15.11,2022.3.15,26,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตน์งั่ส่วนกลาง 4 คนั             655,200",2023,,True
2022.3.15.12,2022.3.15.12,2022.3.15,26,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตน์งั่ส่วนกลาง 4 คนั             655,200",2024,358200.0,True
2022.3.15.13,2022.3.15.13,2022.3.15,26,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตน์งั่ส่วนกลาง 4 คนั             655,200",2025,491400.0,True
2022.3.15.14,2022.3.15.14,2022.3.15,26,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตต์ู้โดยสารขนาด 12 ที่นั่งพรอ้มพนกังานขบัรถยนต์11 คนั           4,386,400",2020,4389000.0,True
2022.3.15.15,2022.3.15.15,2022.3.15,26,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตต์ู้โดยสารขนาด 12 ที่นั่งพรอ้มพนกังานขบัรถยนต์11 คนั           4,386,400",2021,4389000.0,True
2022.3.15.16,2022.3.15.16,2022.3.15,26,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตต์ู้โดยสารขนาด 12 ที่นั่งพรอ้มพนกังานขบัรถยนต์11 คนั           4,386,400",2022,4386400.0,True
2022.3.15.17,2022.3.15.17,2022.3.15,26,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตต์ู้โดยสารขนาด 12 ที่นั่งพรอ้มพนกังานขบัรถยนต์11 คนั           4,386,400",2023,1091300.0,True
2022.3.15.18,2022.3.15.18,2022.3.15,26,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตต์ู้โดยสารขนาด 12 ที่นั่งพรอ้มพนกังานขบัรถยนต์11 คนั           4,386,400",2024,4386400.0,True
2022.3.15.19,2022.3.15.19,2022.3.15,26,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตต์ู้โดยสารขนาด 12 ที่นั่งพรอ้มพนกังานขบัรถยนต์11 คนั           4,386,400",2025,3289700.0,True
2022.3.15.20,2022.3.15.20,2022.3.15,26,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตป์ระจาตาแหน่ง 1 คนั             324,900",2020,643700.0,True
2022.3.15.21,2022.3.15.21,2022.3.15,26,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตป์ระจาตาแหน่ง 1 คนั             324,900",2021,643700.0,True
2022.3.15.22,2022.3.15.22,2022.3.15,26,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตป์ระจาตาแหน่ง 1 คนั             324,900",2022,324900.0,True
2022.3.15.23,2022.3.15.23,2022.3.15,26,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตป์ระจาตาแหน่ง 1 คนั             324,900",2023,,True
2022.3.15.24,2022.3.15.24,2022.3.15,26,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตป์ระจาตาแหน่ง 1 คนั             324,900",2024,,True
2022.3.15.25,2022.3.15.25,2022.3.15,26,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตป์ระจาตาแหน่ง 1 คนั             324,900",2025,12000.0,True
2022.3.15.26,2022.3.15.26,2022.3.15,27,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตป์ระจาตาแหน่งรองเลขาธิการวุฒสิภา 1 คนั             280,800",2018,421200.0,True
2022.3.15.27,2022.3.15.27,2022.3.15,27,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตป์ระจาตาแหน่งรองเลขาธิการวุฒสิภา 1 คนั             280,800",2019,421200.0,True
2022.3.15.28,2022.3.15.28,2022.3.15,27,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตป์ระจาตาแหน่งรองเลขาธิการวุฒสิภา 1 คนั             280,800",2020,280800.0,True
2022.3.15.29,2022.3.15.29,2022.3.15,27,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตป์ระจาตาแหน่งรองเลขาธิการวุฒสิภา 1 คนั             280,800",2021,280800.0,True
2022.3.15.30,2022.3.15.30,2022.3.15,27,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตป์ระจาตาแหน่งรองเลขาธิการวุฒสิภา 1 คนั             280,800",2022,280800.0,True
2022.3.15.31,2022.3.15.31,2022.3.15,27,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตต์ู้โดยสารขนาด 12 ที่นั่ง 11 คนั           4,386,400",2020,4389000.0,True
2022.3.15.32,2022.3.15.32,2022.3.15,27,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตต์ู้โดยสารขนาด 12 ที่นั่ง 11 คนั           4,386,400",2021,4389000.0,True
2022.3.15.33,2022.3.15.33,2022.3.15,27,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตต์ู้โดยสารขนาด 12 ที่นั่ง 11 คนั           4,386,400",2022,4386400.0,True
2022.3.15.34,2022.3.15.34,2022.3.15,27,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตต์ู้โดยสารขนาด 12 ที่นั่ง 11 คนั           4,386,400",2023,2919000.0,True
2022.3.15.35,2022.3.15.35,2022.3.15,27,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตต์ู้โดยสารขนาด 12 ที่นั่ง 11 คนั           4,386,400",2024,4386400.0,True
2022.3.15.36,2022.3.15.36,2022.3.15,27,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400","ค่าใช้จ่ายดาเนนิงาน        349,990,300",,,,"ค่าเช่ารถยนตต์ู้โดยสารขนาด 12 ที่นั่ง 11 คนั           4,386,400",2025,1462000.0,True
2022.3.15.37,2022.3.15.37,2022.3.15,27,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาองคก์รเพ่อืใหง้านด้านนิติบญัญตัิเป็นไปเพ่อืประโยชน์สาธารณะ,,"งบเงินอุดหนุน        459,648,400","เงินอุดหนุนทวั่ไป        459,648,400",,,,,"ค่าครุภณัฑ์        109,658,100",2022,39959300.0,False
2022.3.15.38,2022.3.15.38,2022.3.15,29,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานยุทธศาสตร์พัฒนาและเสรมิสร้างการเมืองในระบอบประชาธิปไตยอนัมีพระมหากษตัรยิ์,การสง่เสรมิการประชาสมัพนัธเ์พ่อืพัฒนาการเมืองการปกครองในระบอบประชาธิปไตยและการมีส่วนรว่มทางการเมืองของประชาชน,,"งบเงินอุดหนุน         59,949,600","เงินอุดหนุนทวั่ไป         59,949,600",,,,,"ค่าใช้จ่ายดาเนนิงาน         59,949,600",2022,30160900.0,False
2022.3.15.39,2022.3.15.39,2022.3.15,31,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานยุทธศาสตรเ์พ่อืสนับสนุนด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,,โครงการสนับสนุนเพ่อืการดา  เนินงานในด้านนิติบญัญตัิ,"งบเงินอุดหนุน        513,417,000","เงินอุดหนุนทวั่ไป        513,417,000",,,,,"ค่าใช้จ่ายดาเนนิงาน        513,417,000",2022,213559800.0,False
2022.3.15.40,2022.3.15.40,2022.3.15,33,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการวฒุสิภา,False,แผนงานยุทธศาสตรเ์พ่อืสนับสนุนด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,,โครงการพัฒนาระบบสารสนเทศสนับสนุนกระบวนงานด้านนิติบญัญตัิ,"งบเงินอุดหนุน         20,000,000","เงินอุดหนุนทวั่ไป         20,000,000",,,,,"ค่าครุภณัฑ์         20,000,000",2022,13448400.0,False
2022.3.15.41,2022.3.15.41,2022.3.15,42,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการสภาผูแ้ทนราษฎร,False,แผนงานบุคลากรภาครัฐ,,,"งบเงินอุดหนุน      3,066,213,500","เงินอุดหนุนทวั่ไป      3,066,213,500",,,,,"ค่าใช้จ่ายบุคลากร      2,105,538,300",2022,1970940200.0,False
2022.3.15.42,2022.3.15.42,2022.3.15,42,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการสภาผูแ้ทนราษฎร,False,แผนงานบุคลากรภาครัฐ,,,"งบเงินอุดหนุน      3,066,213,500","เงินอุดหนุนทวั่ไป      3,066,213,500",,,,,"ค่าใช้จ่ายดำเนินงาน        960,675,200",2022,920041500.0,False
2022.3.15.43,2022.3.15.43,2022.3.15,44,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการสภาผูแ้ทนราษฎร,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาระบบการบริหารจัดการเพ่อืสนับสนุนกระบวนการ,,"งบเงินอุดหนุน      1,230,224,800","เงินอุดหนุนทวั่ไป      1,230,224,800","ค่าใช้จ่ายดำเนินงาน      1,053,756,400",,,,"ค่าเช่ารถยนตน์งั่ส่วนกลางพรอ้มพนกังานขบัรถ  10 คนั           3,234,000",2021,3234000.0,True
2022.3.15.44,2022.3.15.44,2022.3.15,44,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการสภาผูแ้ทนราษฎร,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาระบบการบริหารจัดการเพ่อืสนับสนุนกระบวนการ,,"งบเงินอุดหนุน      1,230,224,800","เงินอุดหนุนทวั่ไป      1,230,224,800","ค่าใช้จ่ายดำเนินงาน      1,053,756,400",,,,"ค่าเช่ารถยนตน์งั่ส่วนกลางพรอ้มพนกังานขบัรถ  10 คนั           3,234,000",2022,3234000.0,True
2022.3.15.45,2022.3.15.45,2022.3.15,44,หน่วยงานของรฐัสภา,สำนักงานเลขาธิการสภาผูแ้ทนราษฎร,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาระบบการบริหารจัดการเพ่อืสนับสนุนกระบวนการ,,"งบเงินอุดหนุน      1,230,224,800","เงินอุดหนุนทวั่ไป      1,230,224,800","ค่าใช้จ่ายดำเนินงาน      1,053,756,400",,,,"ค่าเช่ารถยนตน์งั่ส่วนกลางพรอ้มพนกังานขบัรถ  10 คนั           3,234,000",2023,3234000.0,True
