,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?
2022.3.12.16,2022.3.12.16,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าซ่อมแซมยานพาหนะและขนส่ง,2022,1185200.0,False
2022.3.12.17,2022.3.12.17,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าซ่อมแซมครุภณัฑ์,2022,5826000.0,False
2022.3.12.18,2022.3.12.18,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าซ่อมแซมสง่ิก่อสร้าง,2022,445000.0,False
2022.3.12.19,2022.3.12.19,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าเช่าทรพัยส์นิ,2022,564200.0,False
2022.3.12.20,2022.3.12.20,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าจ้างเหมาบริการ,2022,32837700.0,False
2022.3.12.21,2022.3.12.21,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่ารบัรองและพธิีการ,2022,541400.0,False
2022.3.12.22,2022.3.12.22,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าภาษแีละค่าธรรมเนยีม,2022,127200.0,False
2022.3.12.23,2022.3.12.23,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าเบี้ยประกนั,2022,153600.0,False
2022.3.12.24,2022.3.12.24,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าจ้างเหมาบุคลากรช่วยปฏิบัติงาน,2022,10562400.0,False
2022.3.12.25,2022.3.12.25,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดสุานกังาน,2022,5126100.0,False
2022.3.12.26,2022.3.12.26,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดเุช้ือเพลงิและหล่อลน่ื,2022,3761400.0,False
2022.3.12.27,2022.3.12.27,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดงุานบ้านงานครวั,2022,333000.0,False
2022.3.12.28,2022.3.12.28,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดไุฟฟ้าและวทิยุ,2022,180700.0,False
2022.3.12.29,2022.3.12.29,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดโุฆษณาและเผยแพร่,2022,5000.0,False
2022.3.12.30,2022.3.12.30,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดหุนงัสอื  วารสารและตารา,2022,45000.0,False
2022.3.12.31,2022.3.12.31,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดคุอมพวิเตอร์,2022,1323700.0,False
2022.3.12.32,2022.3.12.32,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถประจาตาแหน่ง 1 คนั,2018,1453500.0,True
2022.3.12.33,2022.3.12.33,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถประจาตาแหน่ง 1 คนั,2019,1453500.0,True
2022.3.12.34,2022.3.12.34,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถประจาตาแหน่ง 1 คนั,2020,918000.0,True
2022.3.12.35,2022.3.12.35,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถประจาตาแหน่ง 1 คนั,2021,918000.0,True
2022.3.12.36,2022.3.12.36,2022.3.12,17,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถประจาตาแหน่ง 1 คนั,2022,918000.0,True
2022.3.12.37,2022.3.12.37,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทกุ  ขนาด 1 ตนั  พรอ้มพนกังานขบัรถ 2 คนั,2019,579900.0,True
2022.3.12.38,2022.3.12.38,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทกุ  ขนาด 1 ตนั  พรอ้มพนกังานขบัรถ 2 คนั,2020,579900.0,True
2022.3.12.39,2022.3.12.39,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทกุ  ขนาด 1 ตนั  พรอ้มพนกังานขบัรถ 2 คนั,2021,579900.0,True
2022.3.12.40,2022.3.12.40,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทกุ  ขนาด 1 ตนั  พรอ้มพนกังานขบัรถ 2 คนั,2022,579900.0,True
2022.3.12.41,2022.3.12.41,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทกุ  ขนาด 1 ตนั  พรอ้มพนกังานขบัรถ 2 คนั,2023,579900.0,True
2022.3.12.42,2022.3.12.42,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสารขนาด 12 ที่นั่งพรอ้มพนกังานขบัรถ 30 คนั,2019,11970000.0,True
2022.3.12.43,2022.3.12.43,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสารขนาด 12 ที่นั่งพรอ้มพนกังานขบัรถ 30 คนั,2020,11970000.0,True
2022.3.12.44,2022.3.12.44,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสารขนาด 12 ที่นั่งพรอ้มพนกังานขบัรถ 30 คนั,2021,11970000.0,True
2022.3.12.45,2022.3.12.45,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสารขนาด 12 ที่นั่งพรอ้มพนกังานขบัรถ 30 คนั,2022,11970000.0,True
2022.3.12.46,2022.3.12.46,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสารขนาด 12 ที่นั่งพรอ้มพนกังานขบัรถ 30 คนั,2023,11970000.0,True
2022.3.12.47,2022.3.12.47,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสารขนาด 12 ที่นั่งพรอ้มพนกังานขบัรถ 1 คนั,2020,199500.0,True
2022.3.12.48,2022.3.12.48,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสารขนาด 12 ที่นั่งพรอ้มพนกังานขบัรถ 1 คนั,2021,399000.0,True
2022.3.12.49,2022.3.12.49,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสารขนาด 12 ที่นั่งพรอ้มพนกังานขบัรถ 1 คนั,2022,399000.0,True
2022.3.12.50,2022.3.12.50,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสารขนาด 12 ที่นั่งพรอ้มพนกังานขบัรถ 1 คนั,2023,399000.0,True
2022.3.12.51,2022.3.12.51,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสารขนาด 12 ที่นั่งพรอ้มพนกังานขบัรถ 1 คนั,2024,399000.0,True
2022.3.12.52,2022.3.12.52,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถโดยสารขนาด 12 ที่นั่งพรอ้มพนกังานขบัรถ 1 คนั,2025,199500.0,True
2022.3.12.53,2022.3.12.53,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทกุ  ขนาด 1 ตนั  27 คนั,2020,2537000.0,True
2022.3.12.54,2022.3.12.54,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทกุ  ขนาด 1 ตนั  27 คนั,2021,5073900.0,True
2022.3.12.55,2022.3.12.55,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทกุ  ขนาด 1 ตนั  27 คนั,2022,5073900.0,True
2022.3.12.56,2022.3.12.56,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทกุ  ขนาด 1 ตนั  27 คนั,2023,5073900.0,True
2022.3.12.57,2022.3.12.57,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทกุ  ขนาด 1 ตนั  27 คนั,2024,5073900.0,True
2022.3.12.58,2022.3.12.58,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทกุ  ขนาด 1 ตนั  27 คนั,2025,2537000.0,True
2022.3.12.59,2022.3.12.59,2022.3.12,18,กระทรวงอตุสาหกรรม,สำนักงานปลดักระทรวงอตุสาหกรรม,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,สง่เสรมิและพัฒนาอตุสาหกรรมอย่างยงั่ยืน,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถบรรทกุ  ขนาด 1 ตนั  พรอ้มพนกังานขบัรถ 48 คนั,2020,6958100.0,True
