,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?
2022.3.3(3).0,2022.3.3(3).0,2022.3.3(3),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,เงินเดือนและค่าจ้างประจำํ,,,,,เงินเดือน,2022,76053700.0,False
2022.3.3(3).1,2022.3.3(3).1,2022.3.3(3),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,เงินเดือนและค่าจ้างประจำํ,,,,,ค่าจ้างประจำํ,2022,7225400.0,False
2022.3.3(3).2,2022.3.3(3).2,2022.3.3(3),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,,,,,,ค่าจ้างชวั(cid:201) คราว,2022,4846800.0,False
2022.3.3(3).3,2022.3.3(3).3,2022.3.3(3),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,,,,,,ค่าตอบแทนพนกังานราชการ,2022,8614700.0,False
2022.3.3(3).4,2022.3.3(3).4,2022.3.3(3),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานบุคลากรภาครัฐ,,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่าบ้าน,2022,480000.0,False
2022.3.3(3).5,2022.3.3(3).5,2022.3.3(3),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานบุคลากรภาครัฐ,,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าตอบแทนรายเดือนตาํแหน่งประเภทผูบ้รหิารทม(cid:201)ีวีาระ,2022,3823200.0,False
2022.3.3(3).6,2022.3.3(3).6,2022.3.3(3),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานบุคลากรภาครัฐ,,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,เงินประจาํตาํแหน่งผูบ้รหิารทม(cid:201)ีวีาระ,2022,4212000.0,False
2022.3.3(3).7,2022.3.3(3).7,2022.3.3(3),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานบุคลากรภาครัฐ,,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,เงินประจาํตาํแหน่งผูบ้รหิารทไ(cid:201)ีมม่วีาระ,2022,336000.0,False
2022.3.3(3).8,2022.3.3(3).8,2022.3.3(3),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานบุคลากรภาครัฐ,,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าตอบแทนรายเดือนตาํแหน่งประเภทผูบ้รหิารทไ(cid:201)ีมม่วีาระ,2022,336000.0,False
2022.3.3(3).9,2022.3.3(3).9,2022.3.3(3),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานบุคลากรภาครัฐ,,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,เงินสมทบกองทนุประกนัสังคม,2022,499500.0,False
2022.3.3(3).10,2022.3.3(3).10,2022.3.3(3),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานบุคลากรภาครัฐ,,,งบดําเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,เงินสมทบกองทนุเงินทดแทน,2022,24300.0,False
2022.3.3(3).11,2022.3.3(3).11,2022.3.3(3),32,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานบุคลากรภาครัฐ,,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าจ้างพนกังานมหาวทิยาลยั,2022,338277200.0,False
2022.3.3(3).12,2022.3.3(3).12,2022.3.3(3),34,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี1 :  ผูส้าํเรจ็การศึกษาด้านสังคมศาสตร์,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,ระบบโปรแกรมบริหารด้านโลจสิตกิสแ์ละซพัพลายเชนตาํบลคลองโยงอาํเภอพทุธมณฑลจงัหวดันครปฐม 1 ระบบ,2022,3000000.0,False
2022.3.3(3).13,2022.3.3(3).13,2022.3.3(3),34,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี1 :  ผูส้าํเรจ็การศึกษาด้านสังคมศาสตร์,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าก่อสร้างอาคารการศกึษาและสง(cid:201)ิก่อสร้างประกอบ,,,งานก่อสร้างหอ้งฝึกปฏบิตักิารบนิ  ในสถานการณ์ฉุกเฉินตาํบลคลองโยงอาํเภอพทุธมณฑลจงัหวดันครปฐม 1 งาน,2022,16000000.0,False
2022.3.3(3).14,2022.3.3(3).14,2022.3.3(3),34,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี1 :  ผูส้าํเรจ็การศึกษาด้านสังคมศาสตร์,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าปรบัปรุงอาคารการศกึษาและสง(cid:201)ิก่อสร้างประกอบ,,,ค่าปรบัปรุงอาคารการศกึษาและสง(cid:201)ิก่อสร้างประกอบทม(cid:201)ีรีาคาต่อหน่วยตาํ(cid:201)กว่า  10 ล้านบาทรวม 2 รายการ (รวม 2 หน่วย),2022,4481700.0,False
2022.3.3(3).15,2022.3.3(3).15,2022.3.3(3),34,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี1 :  ผูส้าํเรจ็การศึกษาด้านสังคมศาสตร์,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าปรบัปรุงอาคารการศกึษาและสง(cid:201)ิก่อสร้างประกอบ,,,งานปรบัปรุงหอ้งปฏบิตักิารคอมพวิเตอร์อาคาร 56 ชนั(cid:202)  2พรอ้มครุภณัฑป์ระกอบแขวงดสุติ  เขตดสุติ  กรุงเทพมหานคร 1 งาน,2022,15000000.0,False
2022.3.3(3).16,2022.3.3(3).16,2022.3.3(3),34,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี1 :  ผูส้าํเรจ็การศึกษาด้านสังคมศาสตร์,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าปรบัปรุงอาคารการศกึษาและสง(cid:201)ิก่อสร้างประกอบ,,,งานปรบัปรุงต่อเตมิหอ้งเรยีนอาคารวทิยาลยัโลจสิตกิสแ์ละซพัพลายเชนตาํบลคลองโยงอาํเภอพทุธมณฑลจงัหวดันครปฐม 1 งาน,2022,20000000.0,False
2022.3.3(3).17,2022.3.3(3).17,2022.3.3(3),34,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี1 :  ผูส้าํเรจ็การศึกษาด้านสังคมศาสตร์,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายดาํเนนิงาน,2022,18319400.0,False
2022.3.3(3).18,2022.3.3(3).18,2022.3.3(3),36,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,ครุภณัฑก์ารศกึษาทม(cid:201)ีรีาคาต่อหน่วยตาํ(cid:201)กว่า  1 ล้านบาทรวม 3 รายการ (รวม 3 หน่วย),2022,1272700.0,False
2022.3.3(3).19,2022.3.3(3).19,2022.3.3(3),36,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,เคร(cid:201)ืองทดสอบสมรรถนะการแปลงพลงังานเพอ(cid:201)ืการเรยีนรูช้นั(cid:202) สูงแขวงดสุติ  เขตดสุติ  กรุงเทพมหานคร 1 เคร(cid:201)ือง,2022,1157000.0,False
2022.3.3(3).20,2022.3.3(3).20,2022.3.3(3),36,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑว์ทิยาศาสตร์,,,ครุภณัฑว์ทิยาศาสตรท์ม(cid:201)ีรีาคาต่อหน่วยตาํ(cid:201)กว่า  1 ล้านบาทรวม 7 รายการ (รวม 12 หน่วย),2022,3590000.0,False
2022.3.3(3).21,2022.3.3(3).21,2022.3.3(3),36,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑว์ทิยาศาสตร์,,,เคร(cid:201)ืองทาํแหง้แบบพน่ฝอยพรอ้มอุปกรณ์แขวงดสุติ  เขตดสุติกรุงเทพมหานคร 1 เคร(cid:201)ือง,2022,1979500.0,False
2022.3.3(3).22,2022.3.3(3).22,2022.3.3(3),36,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑว์ทิยาศาสตร์,,,เคร(cid:201)ืองวเิคราะหพ์ยาธิสภาพของช(cid:202)ินเน(cid:202)อื  แขวงดสุติ  เขตดสุติกรุงเทพมหานคร 1 เคร(cid:201)ือง,2022,2100000.0,False
2022.3.3(3).23,2022.3.3(3).23,2022.3.3(3),36,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑว์ทิยาศาสตร์,,,เคร(cid:201)ืองปนั(cid:201) แยกและเพาะเล(cid:202)ยีงเซลลภ์ายใตก้ารควบคมุดว้ยก๊าซคารบ์อนไดออกไซด์แขวงดสุติ  เขตดสุติ  กรุงเทพมหานคร 1 เคร(cid:201)ือง,2022,1605000.0,False
2022.3.3(3).24,2022.3.3(3).24,2022.3.3(3),36,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑว์ทิยาศาสตร์,,,เคร(cid:201)ืองทาํแหง้แบบเยอืกแขง็  (Freeze dryer) แบบตงั(cid:202)โต๊ะ  แขวงดสุติเขตดสุติ  กรุงเทพมหานคร 2 เคร(cid:201)ือง,2022,2200000.0,False
2022.3.3(3).25,2022.3.3(3).25,2022.3.3(3),36,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าปรบัปรุงอาคารการศกึษาและสง(cid:201)ิก่อสร้างประกอบ,,,งานปรบัปรุงอาคารพสิมยัพมิลสตัย์(อาคาร 44) แขวงดสุติ  เขตดสุติกรุงเทพมหานคร 1 งาน,2022,11642700.0,False
2022.3.3(3).26,2022.3.3(3).26,2022.3.3(3),36,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี2 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรแ์ละเทคโนโลยี,,งบเงินอุดหนุน,เงินอุดหนุนทวั(cid:201)ไป,,,,,ค่าใช้จ่ายดาํเนนิงาน,2022,16296500.0,False
2022.3.3(3).27,2022.3.3(3).27,2022.3.3(3),38,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี3 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรส์ขุภาพ,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,ครุภณัฑก์ารศกึษาทม(cid:201)ีรีาคาต่อหน่วยตาํ(cid:201)กว่า  1 ล้านบาทรวม 4 รายการ (รวม 7 หน่วย),2022,3288200.0,False
2022.3.3(3).28,2022.3.3(3).28,2022.3.3(3),38,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี3 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรส์ขุภาพ,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,เคร(cid:201)ืองจาํลองการศกึษาเสน้ลมปราณจดุฝงัเขม็กายวภิาคแพทยแ์ผนจนี  แบบ 3 มติ  ิตาํบลบางแกว้  อาํเภอเมอืงสมทุรสงครามจงัหวดัสมทุรสงคราม 1 เคร(cid:201)ือง,2022,3900000.0,False
2022.3.3(3).29,2022.3.3(3).29,2022.3.3(3),38,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี3 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรส์ขุภาพ,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,เคร(cid:201)ืองจาํลองฝึกปฏบิตักิารกายวภิาค 3 มติ  ิแบบจอสมัผสั  ตาํบลบางแกว้อาํเภอเมอืงสมทุรสงครามจงัหวดัสมทุรสงคราม 1 เคร(cid:201)ือง,2022,6500000.0,False
2022.3.3(3).30,2022.3.3(3).30,2022.3.3(3),38,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี3 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรส์ขุภาพ,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,หนุ่จาํลองสถานการณ์ทางการแพทยแ์ละพยาบาลพรอ้มหอ้งจาํลองสถานการณ์และระบบบนัทกึภาพและเสยีงตาํบลบางแกว้อาํเภอเมอืงสมทุรสงครามจงัหวดัสมทุรสงคราม 1 ตวั,2022,6380000.0,False
2022.3.3(3).31,2022.3.3(3).31,2022.3.3(3),38,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี3 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรส์ขุภาพ,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑก์ารศกึษา,,,หนุ่ฝึกปฏบิตักิารประเมนิสุขภาพและบาํบดัโรคเบ(cid:202)อืงตน้ทางสาธารณสุขศาสตร์ตาํบลบางแกว้  อาํเภอเมอืงสมทุรสงครามจงัหวดัสมทุรสงคราม 1 ตวั,2022,1550500.0,False
2022.3.3(3).32,2022.3.3(3).32,2022.3.3(3),38,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี3 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรส์ขุภาพ,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑว์ทิยาศาสตร์,,,ครุภณัฑว์ทิยาศาสตรท์ม(cid:201)ีรีาคาต่อหน่วยตาํ(cid:201)กว่า  1 ล้านบาทรวม 3 รายการ (รวม 3 หน่วย),2022,332000.0,False
2022.3.3(3).33,2022.3.3(3).33,2022.3.3(3),38,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี3 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรส์ขุภาพ,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าก่อสร้างอาคารการศกึษาและสง(cid:201)ิก่อสร้างประกอบ,,,อาคารเรยีนรวมและปฏบิตักิารตาํบลหงาวอาํเภอเมอืงระนองจงัหวดัระนอง 1 หลงั,2022,69254600.0,False
2022.3.3(3).34,2022.3.3(3).34,2022.3.3(3),38,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี3 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรส์ขุภาพ,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าก่อสร้างอาคารการศกึษาและสง(cid:201)ิก่อสร้างประกอบ,,,ปี 2563 ตงั(cid:202)งบประมาณ,2020,16335000.0,True
2022.3.3(3).35,2022.3.3(3).35,2022.3.3(3),38,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี3 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรส์ขุภาพ,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าก่อสร้างอาคารการศกึษาและสง(cid:201)ิก่อสร้างประกอบ,,,ปี 2564 ตงั(cid:202)งบประมาณ,2021,22897900.0,True
2022.3.3(3).36,2022.3.3(3).36,2022.3.3(3),38,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี3 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรส์ขุภาพ,,งบลงทุน,ค่าครุภณัฑ์ท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าท(cid:201)ดีินและส(cid:201)ิงก่อสร้าง,ค่าก่อสร้างอาคารการศกึษาและสง(cid:201)ิก่อสร้างประกอบ,,,ปี 2565 ตงั(cid:202)งบประมาณ,2022,69254600.0,True
2022.3.3(3).37,2022.3.3(3).37,2022.3.3(3),39,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี3 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรส์ขุภาพ,,,,,,,,ก่อสร้างศูนยป์ฏบิตักิารกีฬาอเนกประสงค์ตาํบลคลองโยงอาํเภอพทุธมณฑลจงัหวดันครปฐม  1 หลงั,2022,37026000.0,False
2022.3.3(3).38,2022.3.3(3).38,2022.3.3(3),39,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี3 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรส์ขุภาพ,,,,,,,,ปี 2563 ตงั(cid:202)งบประมาณ,2020,12375000.0,True
2022.3.3(3).39,2022.3.3(3).39,2022.3.3(3),39,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี3 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรส์ขุภาพ,,,,,,,,ปี 2564 ตงั(cid:202)งบประมาณ,2021,33000000.0,True
2022.3.3(3).40,2022.3.3(3).40,2022.3.3(3),39,กระทรวงการอดุมศึกษาวิทยาศาสตร์วิจยัและนวตักรรม,มหาวิทยาลยัราชภฏัสวนสนัุนทา,False,แผนงานพ(cid:202)นืฐานด้านการพัฒนาและเสรมิสร้างศกัยภาพทรพัยากรมนุษย์,201) ี3 :  ผูส้าํเรจ็การศึกษาด้านวิทยาศาสตรส์ขุภาพ,,,,,,,,ปี 2565 ตงั(cid:202)งบประมาณ,2022,37026000.0,True
