,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?
2022.3.2.10,2022.3.2.10,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าตอบแทนเหมาจ่ายแทนการจดัหารถประจาตาแหน่ง,2022,2490000.0,False
2022.3.2.11,2022.3.2.11,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าเบี้ยเล้ยีงทพ่ีกัและพาหนะ,2022,900400.0,False
2022.3.2.12,2022.3.2.12,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าซ่อมแซมยานพาหนะและขนส่ง,2022,282400.0,False
2022.3.2.13,2022.3.2.13,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าซ่อมแซมทรพัยส์นิ,2022,3354600.0,False
2022.3.2.14,2022.3.2.14,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าจ้างเหมาบริการ,2022,2891800.0,False
2022.3.2.15,2022.3.2.15,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าใช้จ่ายในการสมัมนาและฝึกอบรม,2022,115800.0,False
2022.3.2.16,2022.3.2.16,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่ารบัรองและพธิีการ,2022,816100.0,False
2022.3.2.17,2022.3.2.17,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าภาษแีละค่าธรรมเนยีม,2022,684600.0,False
2022.3.2.18,2022.3.2.18,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,เงินรางวลัเจ้าหน้าท่ี,2022,106800.0,False
2022.3.2.19,2022.3.2.19,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดสุานกังาน,2022,865000.0,False
2022.3.2.20,2022.3.2.20,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดเุช้ือเพลงิและหล่อลน่ื,2022,524800.0,False
2022.3.2.21,2022.3.2.21,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดหุนงัสอื  วารสารและตารา,2022,420000.0,False
2022.3.2.22,2022.3.2.22,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดคุอมพวิเตอร์,2022,1500000.0,False
2022.3.2.23,2022.3.2.23,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดยุานพาหนะและขนส่ง,2022,314000.0,False
2022.3.2.24,2022.3.2.24,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดงุานบ้านและงานครวั,2022,100000.0,False
2022.3.2.25,2022.3.2.25,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์1 คนั,2021,166100.0,True
2022.3.2.26,2022.3.2.26,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์1 คนั,2022,221400.0,True
2022.3.2.27,2022.3.2.27,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์1 คนั,2023,221400.0,True
2022.3.2.28,2022.3.2.28,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์1 คนั,2024,221400.0,True
2022.3.2.29,2022.3.2.29,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์1 คนั,2025,276700.0,True
2022.3.2.30,2022.3.2.30,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์1 คนั,2026,276700.0,True
2022.3.2.31,2022.3.2.31,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนตร์ฐัมนตรี1 คนั,2022,918000.0,True
2022.3.2.32,2022.3.2.32,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนตร์ฐัมนตรี1 คนั,2023,918000.0,True
2022.3.2.33,2022.3.2.33,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนตร์ฐัมนตรี1 คนั,2024,918000.0,True
2022.3.2.34,2022.3.2.34,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนตร์ฐัมนตรี1 คนั,2025,1300500.0,True
2022.3.2.35,2022.3.2.35,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนตร์ฐัมนตรี1 คนั,2026,1300500.0,True
2022.3.2.36,2022.3.2.36,2022.3.2,16,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าไฟฟ้า,2022,12024600.0,False
2022.3.2.37,2022.3.2.37,2022.3.2,16,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าประปา,2022,1900000.0,False
2022.3.2.38,2022.3.2.38,2022.3.2,16,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าโทรศพัท์,2022,1400000.0,False
2022.3.2.39,2022.3.2.39,2022.3.2,16,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าไปรษณีย์,2022,400000.0,False
2022.3.2.40,2022.3.2.40,2022.3.2,16,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบดำเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าบริการสอ่ืสารและโทรคมนาคม,2022,138776300.0,False
2022.3.2.41,2022.3.2.41,2022.3.2,16,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบลงทุน,ค่าครุภณัฑ์ท่ดีินและส่ิงก่อสร้าง,ค่าท่ดีินและส่ิงก่อสร้าง,ค่าก่อสร้างอื่นๆ,,,โครงการก่อสร้างตกแต่งภายในอาคารทท่ีาการใหมก่ระทรวงการคลังแขวงพญาไทเขตพญาไทกรุงเทพมหานคร 1 โครงการ,2021,361035000.0,True
2022.3.2.42,2022.3.2.42,2022.3.2,16,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบลงทุน,ค่าครุภณัฑ์ท่ดีินและส่ิงก่อสร้าง,ค่าท่ดีินและส่ิงก่อสร้าง,ค่าก่อสร้างอื่นๆ,,,โครงการก่อสร้างตกแต่งภายในอาคารทท่ีาการใหมก่ระทรวงการคลังแขวงพญาไทเขตพญาไทกรุงเทพมหานคร 1 โครงการ,2022,382965000.0,True
2022.3.2.43,2022.3.2.43,2022.3.2,16,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบลงทุน,ค่าครุภณัฑ์ท่ดีินและส่ิงก่อสร้าง,ค่าท่ดีินและส่ิงก่อสร้าง,ค่าก่อสร้างอื่นๆ,,,โครงการก่อสร้างตกแต่งภายในอาคารทท่ีาการใหมก่ระทรวงการคลังแขวงพญาไทเขตพญาไทกรุงเทพมหานคร 1 โครงการ,2023,186000000.0,True
2022.3.2.44,2022.3.2.44,2022.3.2,16,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบลงทุน,ค่าครุภณัฑ์ท่ดีินและส่ิงก่อสร้าง,ค่าท่ดีินและส่ิงก่อสร้าง,ค่าก่อสร้างอื่นๆ,,,ค่าควบคมุงานโครงการก่อสร้างตกแต่งภายในอาคารทท่ีาการใหม่กระทรวงการคลังแขวงพญาไทเขตพญาไทกรุงเทพมหานคร 1 โครงการ,2021,12636200.0,True
2022.3.2.45,2022.3.2.45,2022.3.2,16,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบลงทุน,ค่าครุภณัฑ์ท่ดีินและส่ิงก่อสร้าง,ค่าท่ดีินและส่ิงก่อสร้าง,ค่าก่อสร้างอื่นๆ,,,ค่าควบคมุงานโครงการก่อสร้างตกแต่งภายในอาคารทท่ีาการใหม่กระทรวงการคลังแขวงพญาไทเขตพญาไทกรุงเทพมหานคร 1 โครงการ,2022,13403800.0,True
2022.3.2.46,2022.3.2.46,2022.3.2,16,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการการติดตามและการประเมินผลการปฏิบัติราชการของหน่วยงานใบกำกับ,,งบลงทุน,ค่าครุภณัฑ์ท่ดีินและส่ิงก่อสร้าง,ค่าท่ดีินและส่ิงก่อสร้าง,ค่าก่อสร้างอื่นๆ,,,ค่าควบคมุงานโครงการก่อสร้างตกแต่งภายในอาคารทท่ีาการใหม่กระทรวงการคลังแขวงพญาไทเขตพญาไทกรุงเทพมหานคร 1 โครงการ,2023,6510000.0,True
2022.3.2.47,2022.3.2.47,2022.3.2,18,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสทิธิภาพภาครัฐ,,โครงการระบบสารสนเทศการเงินการคลังภาครัฐ,งบรายจ่ายอื่น,,,,,,ค่าใช้จ่ายการดาเนนิงานระบบ GFMIS,2022,308790600.0,False
2022.3.2.48,2022.3.2.48,2022.3.2,20,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสทิธิภาพภาครัฐ,,โครงการการบริหารจัดการด้านเทคโนโลยีดิจิทัล  ของกระทรวงการคลัง,งบลงทุน,ค่าครุภณัฑ์ท่ดีินและส่ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑค์อมพวิเตอร์,,,โครงการตดิตงั้ระบบเครอืข่ายสอ่ืสารภายในอาคารทท่ีาการใหม่กระทรวงการคลังแขวงพญาไทเขตพญาไทกรุงเทพมหานคร  1 โครงการ,2022,66420000.0,False
2022.3.2.49,2022.3.2.49,2022.3.2,20,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสทิธิภาพภาครัฐ,,โครงการการบริหารจัดการด้านเทคโนโลยีดิจิทัล  ของกระทรวงการคลัง,งบลงทุน,ค่าครุภณัฑ์ท่ดีินและส่ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑค์อมพวิเตอร์,,,โครงการพัฒนาระบบการพสิูจนย์นืยนัตวัตนสาหรบัระบบบริหารการเงินการคลังภาครัฐแบบอเิลก็ทรอนกิสใ์หม่แขวงพญาไทเขตพญาไทกรุงเทพมหานคร 1 โครงการ,2022,90000000.0,False
2022.3.2.50,2022.3.2.50,2022.3.2,20,กระทรวงการคลัง,สำนักงานปลดักระทรวงการคลัง,False,แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสทิธิภาพภาครัฐ,,โครงการการบริหารจัดการด้านเทคโนโลยีดิจิทัล  ของกระทรวงการคลัง,งบลงทุน,ค่าครุภณัฑ์ท่ดีินและส่ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑค์อมพวิเตอร์,,,โครงการเพม่ิประสทิธิภาพระบบสารสนเทศการเงินการคลังเพอ่ืรองรบัองคก์รปกครองส่วนทอ้งถน่ิและระบบสนบัสนุนการฝึกอบรมออนไลน์แขวงพญาไทเขตพญาไทกรุงเทพมหานคร 1 โครงการ,2022,36000000.0,False
2022.3.2.51,2022.3.2.51,2022.3.2,29,กระทรวงการคลัง,กรมธนารักษ์,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,เงินเดือนและค่าจ้างประจำ,,,,,เงินเดือน,2022,511568600.0,False
2022.3.2.52,2022.3.2.52,2022.3.2,29,กระทรวงการคลัง,กรมธนารักษ์,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,เงินเดือนและค่าจ้างประจำ,,,,,ค่าจ้างประจำ,2022,101641100.0,False
2022.3.2.53,2022.3.2.53,2022.3.2,29,กระทรวงการคลัง,กรมธนารักษ์,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,,,,,,ค่าตอบแทนพนักงานราชการ,2022,86909600.0,False
2022.3.2.54,2022.3.2.54,2022.3.2,29,กระทรวงการคลัง,กรมธนารักษ์,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่าบ้าน,2022,6255600.0,False
2022.3.2.55,2022.3.2.55,2022.3.2,29,กระทรวงการคลัง,กรมธนารักษ์,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,เงินตอบแทนพิเศษในพื้นท่ี3 จงัหวดัชายแดนภาคใต้,2022,120000.0,False
2022.3.2.56,2022.3.2.56,2022.3.2,29,กระทรวงการคลัง,กรมธนารักษ์,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,เงินสมทบกองทนุประกนัสังคม,2022,3105900.0,False
2022.3.2.57,2022.3.2.57,2022.3.2,29,กระทรวงการคลัง,กรมธนารักษ์,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,เงินสมทบกองทนุเงินทดแทน,2022,168800.0,False
2022.3.2.58,2022.3.2.58,2022.3.2,31,กระทรวงการคลัง,กรมธนารักษ์,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารท่รีาชพัสดุ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าตอบแทนการปฏิบัติงานนอกเวลาราชการ,2022,1768400.0,False
2022.3.2.59,2022.3.2.59,2022.3.2,31,กระทรวงการคลัง,กรมธนารักษ์,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารท่รีาชพัสดุ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าตอบแทนผูป้ฏบิตังิานใหร้าชการ,2022,1122000.0,False
2022.3.2.60,2022.3.2.60,2022.3.2,31,กระทรวงการคลัง,กรมธนารักษ์,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารท่รีาชพัสดุ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าเบี้ยประชมุกรรมการ,2022,986500.0,False
