,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?
2022.3.1.10,2022.3.1.10,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าเบี้ยเล้ยีงค่าเช่าทพ่ีกัและค่าพาหนะ,2022,6650400.0,False
2022.3.1.11,2022.3.1.11,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าซ่อมแซมครุภณัฑ์,2022,200000.0,False
2022.3.1.12,2022.3.1.12,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าเช่าทรพัยส์นิ,2022,100000.0,False
2022.3.1.13,2022.3.1.13,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าจ้างเหมาบริการ,2022,48995300.0,False
2022.3.1.14,2022.3.1.14,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าใช้จ่ายในการสมัมนาและฝึกอบรม,2022,2242900.0,False
2022.3.1.15,2022.3.1.15,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่ารบัรองและพธิีการ,2022,1189000.0,False
2022.3.1.16,2022.3.1.16,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าใช้จ่ายในการบารุงรกัษาเคร่ืองปรบัอากาศ,2022,350000.0,False
2022.3.1.17,2022.3.1.17,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,ค่าจ้างถ่ายเอกสาร,2022,100000.0,False
2022.3.1.18,2022.3.1.18,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดสุานกังาน,2022,2300000.0,False
2022.3.1.19,2022.3.1.19,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดเุช้ือเพลงิและหล่อลน่ื,2022,500000.0,False
2022.3.1.20,2022.3.1.20,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดงุานบ้านงานครวั,2022,500000.0,False
2022.3.1.21,2022.3.1.21,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดโุฆษณาและเผยแพร่,2022,500000.0,False
2022.3.1.22,2022.3.1.22,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,รายการไมผู่กพนั,,,,วสัดคุอมพวิเตอร์,2022,3000000.0,False
2022.3.1.23,2022.3.1.23,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์12 คนั,2019,2476000.0,True
2022.3.1.24,2022.3.1.24,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์12 คนั,2020,2462400.0,True
2022.3.1.25,2022.3.1.25,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์12 คนั,2021,2462400.0,True
2022.3.1.26,2022.3.1.26,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์12 คนั,2022,2462400.0,True
2022.3.1.27,2022.3.1.27,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์12 คนั,2023,2462400.0,True
2022.3.1.28,2022.3.1.28,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์2 คนั,2020,244500.0,True
2022.3.1.29,2022.3.1.29,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์2 คนั,2021,489000.0,True
2022.3.1.30,2022.3.1.30,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์2 คนั,2022,395500.0,True
2022.3.1.31,2022.3.1.31,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์2 คนั,2023,395500.0,True
2022.3.1.32,2022.3.1.32,2022.3.1,31,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเช่ารถยนต์2 คนั,2024,920500.0,True
2022.3.1.33,2022.3.1.33,2022.3.1,32,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าไฟฟ้า,2022,5225000.0,False
2022.3.1.34,2022.3.1.34,2022.3.1,32,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าประปา,2022,200000.0,False
2022.3.1.35,2022.3.1.35,2022.3.1,32,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าโทรศพัท์,2022,2500000.0,False
2022.3.1.36,2022.3.1.36,2022.3.1,32,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าไปรษณีย์,2022,2150000.0,False
2022.3.1.37,2022.3.1.37,2022.3.1,32,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบดำเนินงาน,ค่าสาธารณูปโภค,,,,,ค่าบริการสอ่ืสารและโทรคมนาคม,2022,6920000.0,False
2022.3.1.38,2022.3.1.38,2022.3.1,32,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบลงทุน,ค่าครุภณัฑ์ท่ดีินและส่ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑส์านกังาน,,,ครุภณัฑส์านกังานทม่ีรีาคาต่อหน่วยต่ากว่า  1 ล้านบาทรวม 1 รายการ (รวม 218 หน่วย),2022,2155900.0,False
2022.3.1.39,2022.3.1.39,2022.3.1,32,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบลงทุน,ค่าครุภณัฑ์ท่ดีินและส่ิงก่อสร้าง,ค่าครุภณัฑ์,ครุภณัฑค์อมพวิเตอร์,,,ครุภณัฑค์อมพวิเตอรท์ม่ีรีาคาต่อหน่วยต่ากว่า  1 ล้านบาทรวม 1 รายการ (รวม 19 หน่วย),2022,507500.0,False
2022.3.1.40,2022.3.1.40,2022.3.1,32,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบเงินอุดหนุน,เงินอุดหนุนทวั่ไป,,,,,ค่าใช้จ่ายโครงการเพม่ิขดีสมรรถนะในการกากบัและตดิตามการปฏบิตัริาชการในส่วนภมูภิาคของรองนายกรฐัมนตรี,2022,60000000.0,False
2022.3.1.41,2022.3.1.41,2022.3.1,32,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบรายจ่ายอื่น,,,,,,ค่าใช้จ่ายในการพัฒนาการสร้างเครอืข่ายทป่ีรกึษาผูต้รวจราชการภาคประชาชน,2022,2250900.0,False
2022.3.1.42,2022.3.1.42,2022.3.1,32,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบรายจ่ายอื่น,,,,,,ค่าใช้จ่ายในการดาเนนิงานคณะกรรมการธรรมาภบิาลจงัหวดั,2022,19471700.0,False
2022.3.1.43,2022.3.1.43,2022.3.1,32,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบรายจ่ายอื่น,,,,,,ค่าใช้จ่ายในการจดัใหม้กีารประกนัชีวติใหแ้ก่เจ้าหน้าทผ่ีูป้ฏบิตังิานในจงัหวดัชายแดนภาคใต้,2022,65000000.0,False
2022.3.1.44,2022.3.1.44,2022.3.1,32,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบรายจ่ายอื่น,,,,,,ค่าใช้จ่ายในการช่วยเหลอืทนุการศกึษารายปีต่อเนื่องและเงินยงัชีพรายเดือนแก่บตุรของเจ้าหน้าทข่ีองรฐัทป่ีฏบิตัหิน้าทใ่ีนการรกัษาความมนั่คงการรกัษาความสงบเรยีบรอ้ยและการปราบปรามยาเสพตดิทวั่ประเทศทเ่ีสยีชีวติหรอืทพุพลภาพจากการปฏบิตัหิน้าท่ี,2022,300000.0,False
2022.3.1.45,2022.3.1.45,2022.3.1,32,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบรายจ่ายอื่น,,,,,,ค่าใช้จ่ายพัฒนาประสทิธิภาพการตรวจราชการโดยใชแ้นวคดิเทยีบเคยีงตน้แบบ(Benchmarking),2022,3449100.0,False
2022.3.1.46,2022.3.1.46,2022.3.1,32,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบรายจ่ายอื่น,,,,,,รายการค่าใช้จ่ายการดาเนนิการตามแผนงานและภารกิจของคณะกรรมการอานวยการศูนยร์าชการสะดวก (GECC) และคณะอนุกรรมการหรอืคณะทางานทเ่ีกย่ีวขอ้ง,2022,5000000.0,False
2022.3.1.47,2022.3.1.47,2022.3.1,32,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ,,งบรายจ่ายอื่น,,,,,,ค่าใช้จ่ายในการดาเนนิโครงการสตัวป์ลอดโรคคนปลอดภยัจากโรคพษิสุนขับ้าตามพระปณิธานศาสตราจารย์ดร.สมเดจ็เจ้าฟ้าฯกรมพระศรสีวางควฒันวรขตัตยิราชนารี,2022,384400.0,False
2022.3.1.48,2022.3.1.48,2022.3.1,35,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,นโยบายและแผนตามพันธกิจของรฐับาลด้านสง่เสรมิการกระจายอานาจ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าอาหารทาการนอกเวลา,2022,19400.0,False
2022.3.1.49,2022.3.1.49,2022.3.1,35,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,นโยบายและแผนตามพันธกิจของรฐับาลด้านสง่เสรมิการกระจายอานาจ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเบี้ยประชุมกรรมการ,2022,2386500.0,False
2022.3.1.50,2022.3.1.50,2022.3.1,35,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,นโยบายและแผนตามพันธกิจของรฐับาลด้านสง่เสรมิการกระจายอานาจ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าเบี้ยเล้ยีงค่าเช่าทพ่ีกัและค่าพาหนะ,2022,800400.0,False
2022.3.1.51,2022.3.1.51,2022.3.1,35,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,นโยบายและแผนตามพันธกิจของรฐับาลด้านสง่เสรมิการกระจายอานาจ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าซ่อมแซมครุภณัฑ์,2022,200000.0,False
2022.3.1.52,2022.3.1.52,2022.3.1,35,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,นโยบายและแผนตามพันธกิจของรฐับาลด้านสง่เสรมิการกระจายอานาจ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าใช้จ่ายในการสมัมนาและฝึกอบรม,2022,1875000.0,False
2022.3.1.53,2022.3.1.53,2022.3.1,35,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,นโยบายและแผนตามพันธกิจของรฐับาลด้านสง่เสรมิการกระจายอานาจ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่ารบัรองและพธิีการ,2022,1097200.0,False
2022.3.1.54,2022.3.1.54,2022.3.1,35,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,นโยบายและแผนตามพันธกิจของรฐับาลด้านสง่เสรมิการกระจายอานาจ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,ค่าใช้จ่ายในการบารุงรกัษาเคร่ืองปรบัอากาศ,2022,200000.0,False
2022.3.1.55,2022.3.1.55,2022.3.1,35,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,นโยบายและแผนตามพันธกิจของรฐับาลด้านสง่เสรมิการกระจายอานาจ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,วสัดสุานกังาน,2022,300000.0,False
2022.3.1.56,2022.3.1.56,2022.3.1,35,สำนักนายกรฐัมนตรี,สำนักงานปลดัสำนักนายกรฐัมนตรี,False,แผนงานพื้นฐานด้านการปรบัสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ,นโยบายและแผนตามพันธกิจของรฐับาลด้านสง่เสรมิการกระจายอานาจ,,งบดำเนินงาน,ค่าตอบแทนใช้สอยและวัสดุ,,,,,วสัดโุฆษณาและเผยแพร่,2022,655900.0,False
